dataset,grammar,L,strategy,sampling_strategy,sigma,eb_gamma,T,n_reps,mean_rule1,std_rule1,mean_rule2,std_rule2,mean_both_rules,std_both_rules,mean_format,std_format,n_eval_total,ci_low_both_rules,ci_high_both_rules,n_steps_mean,n_steps_max,deterministic,elapsed_s,n_correct,n_correct_too_low,uniqueness,duplication_rate,mean_lev_dist_normalized,lev_n_used,bigram_diversity,trigram_diversity,dfa_state_coverage,dfa_transition_coverage,n_entropy,n_coverage,m_entropy,nm_joint_coverage,max_depth_ratio_mean,max_depth_ratio_std,brackets_parens_ratio_mean,brackets_parens_ratio_std,n_zero_paren_sequences,distribution_path
unconditional,bbaN,128,gaussian,greedy,20.0,,1024,5,0.998,0.004,1.0,0.0,0.994,0.004899,0.994,0.004899,500,0.982509,0.997957,954.91,1018,False,1243.21,497,False,0.682092555331992,0.317907444668008,0.1015064828761777,200,5.0955414012738855e-05,6.851896262290589e-05,0.8,0.5,4.14187173150074,,3.38935454638035,0.08149038461538462,,,,,,results/T-sweep-nonDyck-5/distributions/bbaN_L128_T1024_gaussian_greedy_sigma20.0.json
unconditional,bbaN,128,gaussian,greedy,1.0,,1024,5,0.982,0.009798,1.0,0.0,0.982,0.009798,0.982,0.009798,500,0.966148,0.990502,996.214,1018,False,1528.51,491,False,0.026476578411405296,0.9735234215885947,0.00700452983199947,200,4.8203612057330165e-05,6.47825734877318e-05,0.8,0.5,1.518023316916417,,1.0744533245838215,0.003125,,,,,,results/T-sweep-nonDyck-5/distributions/bbaN_L128_T1024_gaussian_greedy_sigma1.0.json
unconditional,bbaN,128,gaussian,greedy,10.0,,1024,5,0.998,0.004,1.0,0.0,0.994,0.004899,0.994,0.004899,500,0.982509,0.997957,962.248,1018,False,1388.0,497,False,0.39436619718309857,0.6056338028169015,0.05937038669869186,200,4.915534728252855e-05,6.60785674166584e-05,0.8,0.5,3.584466817609389,,2.92794354281648,0.047115384615384615,,,,,,results/T-sweep-nonDyck-5/distributions/bbaN_L128_T1024_gaussian_greedy_sigma10.0.json
unconditional,bbaN,128,gaussian,categorical,20.0,,256,5,0.956,0.019596,0.932,0.013266,0.874,0.010198,0.874,0.010198,500,0.842032,0.900265,225.266,256,False,230.32,437,False,0.9519450800915332,0.048054919908466776,0.3116178186426645,200,8.259002312520647e-05,0.00011146097472622398,0.8,0.5,4.512789337537221,,3.907972832294796,0.1,,,,,,results/T-sweep-nonDyck-5/distributions/bbaN_L128_T256_gaussian_categorical_sigma20.0.json
unconditional,bbaN,128,gaussian,categorical,1.0,,256,5,0.904,0.012,0.878,0.031241,0.746,0.044989,0.746,0.044989,500,0.706068,0.78218,209.984,255,False,280.38,373,False,0.9571045576407506,0.04289544235924936,0.30513537466034274,200,9.986684420772304e-05,0.00013482994573094684,0.8,0.5,4.402048011711037,,3.873437322259116,0.08581730769230769,,,,,,results/T-sweep-nonDyck-5/distributions/bbaN_L128_T256_gaussian_categorical_sigma1.0.json
unconditional,bbaN,128,gaussian,categorical,2.0,,256,5,0.902,0.029257,0.87,0.026077,0.754,0.044091,0.754,0.044091,500,0.714407,0.78972,212.34,256,False,285.07,377,False,0.9549071618037135,0.04509283819628651,0.29649829366202646,200,9.857072449482504e-05,0.00013307605296426908,0.8,0.5,4.4081616778349835,,3.8980181119027364,0.08653846153846154,,,,,,results/T-sweep-nonDyck-5/distributions/bbaN_L128_T256_gaussian_categorical_sigma2.0.json
unconditional,bbaN,128,gaussian,categorical,5.0,,256,5,0.946,0.016248,0.932,0.022271,0.824,0.040299,0.824,0.040299,500,0.788185,0.854874,222.576,256,False,275.18,412,False,0.9538834951456311,0.04611650485436891,0.3158913978440912,200,9.175434303890384e-05,0.00012389654638376955,0.8,0.5,4.415223289080942,,3.879582515226927,0.09447115384615384,,,,,,results/T-sweep-nonDyck-5/distributions/bbaN_L128_T256_gaussian_categorical_sigma5.0.json
unconditional,bbaN,128,gaussian,categorical,10.0,,256,5,0.958,0.019391,0.956,0.008,0.868,0.027857,0.868,0.027857,500,0.835505,0.894884,225.972,256,False,301.09,434,False,0.9377880184331797,0.062211981566820285,0.32792345068883916,200,8.419162012740999e-05,0.00011363636363636364,0.8,0.5,4.491596093031552,,3.9106586872421536,0.09783653846153846,,,,,,results/T-sweep-nonDyck-5/distributions/bbaN_L128_T256_gaussian_categorical_sigma10.0.json
unconditional,bbaN,128,gaussian,categorical,100.0,,256,5,0.968,0.014697,0.96,0.021909,0.92,0.027568,0.92,0.027568,500,0.892893,0.940702,236.236,256,False,211.35,460,False,0.9565217391304348,0.04347826086956519,0.3010801652427371,200,7.698822080221726e-05,0.00010387721712935311,0.8,0.5,4.506660534411958,,3.9528291021577586,0.10576923076923077,,,,,,results/T-sweep-nonDyck-5/distributions/bbaN_L128_T256_gaussian_categorical_sigma100.0.json
unconditional,bbaN,128,gaussian,greedy,5.0,,1024,5,0.996,0.004899,1.0,0.0,0.994,0.008,0.994,0.008,500,0.982509,0.997957,972.234,1018,False,1503.37,497,False,0.1710261569416499,0.8289738430583501,0.029877878269682936,200,4.8163370151554074e-05,6.47343464258549e-05,0.8,0.5,2.9559850502929432,,2.332198183577113,0.020432692307692308,,,,,,results/T-sweep-nonDyck-5/distributions/bbaN_L128_T1024_gaussian_greedy_sigma5.0.json
unconditional,bbaN,128,gaussian,categorical,50.0,,256,5,0.99,0.006325,0.974,0.013565,0.962,0.017205,0.962,0.017205,500,0.941415,0.97554,239.636,256,False,258.88,481,False,0.9459459459459459,0.05405405405405406,0.2944797852900868,200,7.415463713664228e-05,0.00010006253908692933,0.8,0.5,4.503098174001548,,3.8866237038924663,0.109375,,,,,,results/T-sweep-nonDyck-5/distributions/bbaN_L128_T256_gaussian_categorical_sigma50.0.json
unconditional,bbaN,128,gaussian,categorical,256.0,,256,5,0.982,0.011662,0.98,0.014142,0.96,0.021909,0.96,0.021909,500,0.939026,0.973959,246.548,256,False,179.79,480,False,0.9395833333333333,0.060416666666666674,0.29302791188265737,200,7.321358844201483e-05,9.877518767285657e-05,0.8,0.5,4.590038886731135,,3.900492786506452,0.10841346153846154,,,,,,results/T-sweep-nonDyck-5/distributions/bbaN_L128_T256_gaussian_categorical_sigma256.0.json
unconditional,bbaN,128,gaussian,categorical,100.0,,512,5,0.982,0.011662,0.994,0.008,0.974,0.016248,0.974,0.016248,500,0.956028,0.984744,490.032,510,False,492.54,487,False,0.9486652977412731,0.05133470225872694,0.29548558085830195,200,7.184596225692116e-05,9.692505270299741e-05,0.8,0.5,4.500424579866162,,3.9727395064187196,0.1110576923076923,,,,,,results/T-sweep-nonDyck-5/distributions/bbaN_L128_T512_gaussian_categorical_sigma100.0.json
unconditional,bbaN,128,gaussian,categorical,256.0,,512,5,0.988,0.009798,0.984,0.012,0.968,0.019391,0.968,0.019391,500,0.948655,0.980209,495.456,510,False,489.75,484,False,0.9566115702479339,0.04338842975206614,0.30392032477078995,200,7.370826269624825e-05,9.946042718253475e-05,0.8,0.5,4.5252112572558305,,3.875829101458428,0.11129807692307692,,,,,,results/T-sweep-nonDyck-5/distributions/bbaN_L128_T512_gaussian_categorical_sigma256.0.json
unconditional,bbaN,128,gaussian,categorical,1.0,,512,5,0.952,0.011662,0.922,0.017205,0.87,0.02,0.87,0.02,500,0.837678,0.89668,453.038,510,False,608.84,435,False,0.9448275862068966,0.05517241379310345,0.304085790397772,200,8.567022674053344e-05,0.00011566042100393245,0.8,0.5,4.488585460360366,,3.854731377124332,0.09879807692307692,,,,,,results/T-sweep-nonDyck-5/distributions/bbaN_L128_T512_gaussian_categorical_sigma1.0.json
unconditional,bbaN,128,gaussian,categorical,20.0,,512,5,0.982,0.014697,0.98,0.010954,0.954,0.016248,0.954,0.016248,500,0.931922,0.969155,466.422,510,False,571.54,477,False,0.960167714884696,0.03983228511530401,0.2957505697299085,200,7.346818827447715e-05,9.91129391942118e-05,0.8,0.5,4.519758872966981,,3.92832279688358,0.11009615384615384,,,,,,results/T-sweep-nonDyck-5/distributions/bbaN_L128_T512_gaussian_categorical_sigma20.0.json
unconditional,bbaN,128,gaussian,categorical,50.0,,512,5,0.984,0.010198,0.984,0.013565,0.962,0.013266,0.962,0.013266,500,0.941415,0.97554,475.672,510,False,538.4,481,False,0.9459459459459459,0.05405405405405406,0.2826829055545453,200,7.399916134283812e-05,9.985022466300549e-05,0.8,0.5,4.546302932917159,,3.8674599320252554,0.109375,,,,,,results/T-sweep-nonDyck-5/distributions/bbaN_L128_T512_gaussian_categorical_sigma50.0.json
unconditional,bbaN,128,gaussian,categorical,5.0,,512,5,0.968,0.021354,0.962,0.014697,0.908,0.023152,0.908,0.023152,500,0.879461,0.930318,462.078,510,False,596.82,454,False,0.947136563876652,0.052863436123347984,0.31913933909960557,200,7.984031936127745e-05,0.00010775281504229298,0.8,0.5,4.4757105936340675,,3.9233319250511927,0.10336538461538461,,,,,,results/T-sweep-nonDyck-5/distributions/bbaN_L128_T512_gaussian_categorical_sigma5.0.json
unconditional,bbaN,128,gaussian,categorical,2.0,,512,5,0.958,0.020396,0.93,0.026077,0.86,0.032863,0.86,0.032863,500,0.826832,0.887678,454.298,510,False,599.57,430,False,0.9395348837209302,0.06046511627906981,0.30695870657636004,200,8.453799983092401e-05,0.00011409989445759762,0.8,0.5,4.477877020430145,,3.925963795689962,0.09711538461538462,,,,,,results/T-sweep-nonDyck-5/distributions/bbaN_L128_T512_gaussian_categorical_sigma2.0.json
unconditional,bbaN,128,gaussian,categorical,10.0,,512,5,0.976,0.004899,0.966,0.014967,0.93,0.027568,0.93,0.027568,500,0.904202,0.949241,465.314,510,False,594.09,465,False,0.9505376344086022,0.04946236559139783,0.2852803277356761,200,7.539203860072376e-05,0.00010171129249624939,0.8,0.5,4.521635198468212,,3.90527170629253,0.10625,,,,,,results/T-sweep-nonDyck-5/distributions/bbaN_L128_T512_gaussian_categorical_sigma10.0.json
unconditional,bbaN,128,ar,greedy,,,130,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,100,0.963005,1.0,129.0,129,True,31.66,100,False,0.01,0.99,0.0,100,7.874015748031496e-05,7.936507936507937e-05,0.4,0.2,0.0,,0.0,0.0002403846153846154,,,,,,results/T-sweep-nonDyck-5/distributions/bbaN_L128_T130_ar_greedy_none.json
unconditional,bbaN,128,ebsampler,greedy,,0.1,128,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,100,0.963005,1.0,111.0,111,True,25.56,100,False,0.01,0.99,0.0,100,0.0015789473684210526,0.0016666666666666668,0.8,0.4,0.0,,0.0,0.0002403846153846154,,,,,,results/T-sweep-nonDyck-5/distributions/bbaN_L128_T128_ebsampler_greedy_gamma0.1.json
unconditional,bbaN,128,ebsampler,greedy,,0.5,128,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,100,0.963005,1.0,46.0,46,True,9.88,100,False,0.01,0.99,0.0,100,0.0004347826086956522,0.0004411764705882353,0.8,0.4,0.0,,0.0,0.0002403846153846154,,,,,,results/T-sweep-nonDyck-5/distributions/bbaN_L128_T128_ebsampler_greedy_gamma0.5.json
unconditional,bbaN,128,ebsampler,greedy,,0.9,128,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,100,0.963005,1.0,31.0,31,True,6.91,100,False,0.01,0.99,0.0,100,0.00014084507042253522,0.00014285714285714287,0.4,0.2,0.0,,0.0,0.0002403846153846154,,,,,,results/T-sweep-nonDyck-5/distributions/bbaN_L128_T128_ebsampler_greedy_gamma0.9.json
unconditional,bbaN,128,ebsampler,greedy,,2.0,128,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,100,0.0,0.036995,19.0,19,True,4.36,0,True,,,,0,,,,,,,,,,,,,,results/T-sweep-nonDyck-5/distributions/bbaN_L128_T128_ebsampler_greedy_gamma2.0.json
unconditional,bbaN,128,ebsampler,greedy,,5.0,128,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,100,0.0,0.036995,11.0,11,True,2.64,0,True,,,,0,,,,,,,,,,,,,,results/T-sweep-nonDyck-5/distributions/bbaN_L128_T128_ebsampler_greedy_gamma5.0.json
unconditional,bbaN,128,ebsampler,greedy,,10.0,128,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,100,0.963005,1.0,7.0,7,True,1.8,100,False,0.01,0.99,0.0,100,0.0004347826086956522,0.000588235294117647,0.8,0.5,0.0,,0.0,0.0002403846153846154,,,,,,results/T-sweep-nonDyck-5/distributions/bbaN_L128_T128_ebsampler_greedy_gamma10.0.json
unconditional,bbaN,128,ar,categorical,,,130,5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,500,0.992375,1.0,129.0,129,False,123.76,500,False,0.928,0.07199999999999995,0.2991190520503753,200,7.048540952022932e-05,9.509771290000475e-05,0.8,0.5,4.575230526051666,,3.8472937606676436,0.11153846153846154,,,,,,results/T-sweep-nonDyck-5/distributions/bbaN_L128_T130_ar_categorical_none.json
unconditional,bbaN,128,ebsampler,categorical,,0.5,128,5,0.668,0.027129,0.69,0.054037,0.198,0.025612,0.198,0.025612,500,0.165431,0.235175,11.408,45,False,19.38,99,False,0.9191919191919192,0.08080808080808077,0.4360576874351793,99,0.0005048805116122518,0.0006844626967830253,0.8,0.5,3.352425023081849,,3.2996150376255797,0.021875,,,,,,results/T-sweep-nonDyck-5/distributions/bbaN_L128_T128_ebsampler_categorical_gamma0.5.json
unconditional,bbaN,128,ebsampler,categorical,,0.1,128,5,0.972,0.014697,0.978,0.017205,0.94,0.031623,0.94,0.031623,500,0.915638,0.957652,52.924,109,False,72.53,470,False,0.9148936170212766,0.08510638297872342,0.3020449460946149,200,7.560102817398316e-05,0.00010200958890135672,0.8,0.5,4.518667608516943,,3.8556891932944577,0.10336538461538461,,,,,,results/T-sweep-nonDyck-5/distributions/bbaN_L128_T128_ebsampler_categorical_gamma0.1.json
unconditional,bbaN,128,ebsampler,categorical,,0.9,128,5,0.684,0.043174,0.624,0.047582,0.148,0.019391,0.148,0.019391,500,0.119561,0.181807,5.946,23,False,12.41,74,False,0.972972972972973,0.027027027027026973,0.40814381345037015,74,0.000825536598789213,0.0011235955056179776,0.8,0.5,2.695714505006067,,3.278545002357277,0.01730769230769231,,,,,,results/T-sweep-nonDyck-5/distributions/bbaN_L128_T128_ebsampler_categorical_gamma0.9.json
unconditional,bbaN,128,ebsampler,categorical,,5.0,128,5,0.604,0.031369,0.304,0.056427,0.01,0.010954,0.01,0.010954,500,0.004279,0.023193,1.37,5,False,6.35,5,False,1.0,0.0,0.5725075528700906,5,0.009202453987730062,0.012461059190031152,0.8,0.5,1.3321790402101223,,1.3321790402101223,0.001201923076923077,,,,,,results/T-sweep-nonDyck-5/distributions/bbaN_L128_T128_ebsampler_categorical_gamma5.0.json
unconditional,bbaN,128,ebsampler,categorical,,2.0,128,5,0.616,0.057827,0.538,0.072222,0.058,0.033705,0.058,0.033705,500,0.040683,0.082057,3.024,13,False,8.56,29,False,0.896551724137931,0.10344827586206895,0.45960430435519406,29,0.0018105009052504525,0.002457002457002457,0.8,0.5,1.9415283035800948,,2.8351341733487994,0.00625,,,,,,results/T-sweep-nonDyck-5/distributions/bbaN_L128_T128_ebsampler_categorical_gamma2.0.json
unconditional,aNbN,128,uniform,greedy,,,1,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,500,-0.0,0.007625,1.0,1,False,2.63,0,True,,,,0,,,,,,,,,,,,,,results/T-sweep-nonDyck-5/distributions/aNbN_L128_T1_uniform_greedy_none.json
unconditional,bbaN,128,ebsampler,categorical,,10.0,128,5,0.538,0.036,0.174,0.046303,0.008,0.007483,0.016,0.010198,500,0.003115,0.020387,1.044,2,False,6.72,4,True,,,,4,,,0.8,0.5,1.0397207708399179,,1.3862943611198906,0.0009615384615384616,,,,,,results/T-sweep-nonDyck-5/distributions/bbaN_L128_T128_ebsampler_categorical_gamma10.0.json
unconditional,aNbN,128,uniform,greedy,,,2,5,0.004,0.004899,1.0,0.0,0.0,0.0,0.0,0.0,500,-0.0,0.007625,1.0,1,False,9.6,0,True,,,,0,,,,,,,,,,,,,,results/T-sweep-nonDyck-5/distributions/aNbN_L128_T2_uniform_greedy_none.json
unconditional,aNbN,128,uniform,greedy,,,4,5,0.116,0.010198,1.0,0.0,0.076,0.017436,0.076,0.017436,500,0.055869,0.102597,1.234,4,False,6.26,38,False,0.2894736842105263,0.7105263157894737,0.04156598371474404,38,0.0011432926829268292,0.0015467904098994587,,,2.032161188918524,0.171875,,,,,,,,results/T-sweep-nonDyck-5/distributions/aNbN_L128_T4_uniform_greedy_none.json
unconditional,aNbN,128,uniform,greedy,,,8,5,0.44,0.046043,1.0,0.0,0.396,0.034409,0.396,0.034409,500,0.354081,0.439505,3.826,8,False,5.6,198,False,0.10101010101010101,0.898989898989899,0.05938438700228651,198,0.00021324992891669036,0.00028839221341023794,,,2.631819085445577,0.3125,,,,,,,,results/T-sweep-nonDyck-5/distributions/aNbN_L128_T8_uniform_greedy_none.json
unconditional,aNbN,128,uniform,greedy,,,16,5,0.754,0.04128,1.0,0.0,0.722,0.051536,0.722,0.051536,500,0.681151,0.759464,11.974,16,False,8.41,361,False,0.09141274238227147,0.9085872576177285,0.08247519894823588,200,0.00011406410402646287,0.00015420200462606013,,,3.0620874680368906,0.515625,,,,,,,,results/T-sweep-nonDyck-5/distributions/aNbN_L128_T16_uniform_greedy_none.json
unconditional,aNbN,128,uniform,greedy,,,32,5,0.912,0.019391,1.0,0.0,0.896,0.023324,0.896,0.023324,500,0.866155,0.919806,28.93,32,False,17.1,448,False,0.11383928571428571,0.8861607142857143,0.123884393254212,200,9.27873314363479e-05,0.00012545477355413375,,,3.406434771400052,0.796875,,,,,,,,results/T-sweep-nonDyck-5/distributions/aNbN_L128_T32_uniform_greedy_none.json
unconditional,aNbN,128,uniform,greedy,,,64,5,0.942,0.019391,1.0,0.0,0.936,0.018547,0.936,0.018547,500,0.911047,0.954304,60.114,64,False,32.79,468,False,0.11752136752136752,0.8824786324786325,0.1674593394796621,200,8.983649757441457e-05,0.00012148454109214603,,,3.700360392942266,0.859375,,,,,,,,results/T-sweep-nonDyck-5/distributions/aNbN_L128_T64_uniform_greedy_none.json
unconditional,aNbN,128,uniform,greedy,,,128,5,0.982,0.004,1.0,0.0,0.982,0.004,0.982,0.004,500,0.966148,0.990502,125.198,128,False,68.66,491,False,0.12219959266802444,0.8778004073319756,0.19084788545947629,200,8.614006374364717e-05,0.00011649580615097856,,,3.8396180352252114,0.9375,,,,,,,,results/T-sweep-nonDyck-5/distributions/aNbN_L128_T128_uniform_greedy_none.json
unconditional,aNbN,128,uniform,greedy,,,256,5,0.996,0.004899,1.0,0.0,0.996,0.004899,0.996,0.004899,500,0.985534,0.998902,252.57,255,False,117.27,498,False,0.11847389558232932,0.8815261044176707,0.20530766619249233,200,8.527087715308965e-05,0.00011532695190866105,,,3.868803507937783,0.921875,,,,,,,,results/T-sweep-nonDyck-5/distributions/aNbN_L128_T256_uniform_greedy_none.json
unconditional,bbaN,128,gaussian,categorical,2.0,,1024,5,0.962,0.021354,0.972,0.01833,0.92,0.028983,0.922,0.026382,500,0.892893,0.940702,940.048,1018,False,960.1,460,False,0.9369565217391305,0.06304347826086953,0.29533366845329123,200,7.552679942599633e-05,0.0001018796800978045,0.8,0.5,4.520146288726122,,3.927842681439012,0.10360576923076924,,,,,,results/T-sweep-nonDyck-5/distributions/bbaN_L128_T1024_gaussian_categorical_sigma2.0.json
unconditional,aNbN,128,uniform,categorical,,,1,5,0.036,0.020591,0.116,0.037736,0.0,0.0,0.14,0.034641,500,-0.0,0.007625,1.0,1,False,2.75,0,True,,,,0,,,,,,,,,,,,,,results/T-sweep-nonDyck-5/distributions/aNbN_L128_T1_uniform_categorical_none.json
unconditional,aNbN,128,uniform,categorical,,,2,5,0.048,0.022271,0.102,0.024819,0.0,0.0,0.004,0.008,500,-0.0,0.007625,1.0,1,False,10.12,0,True,,,,0,,,,,,,,,,,,,,results/T-sweep-nonDyck-5/distributions/aNbN_L128_T2_uniform_categorical_none.json
unconditional,aNbN,128,uniform,categorical,,,4,5,0.112,0.033106,0.212,0.009798,0.0,0.0,0.0,0.0,500,-0.0,0.007625,1.0,1,False,5.91,0,True,,,,0,,,,,,,,,,,,,,results/T-sweep-nonDyck-5/distributions/aNbN_L128_T4_uniform_categorical_none.json
unconditional,aNbN,128,uniform,categorical,,,8,5,0.152,0.033106,0.544,0.05004,0.01,0.006325,0.01,0.006325,500,0.004279,0.023193,1.07,8,False,2.7,5,False,1.0,0.0,0.44565217391304346,5,0.01675977653631285,0.022988505747126436,,,1.6094379124341005,0.078125,,,,,,,,results/T-sweep-nonDyck-5/distributions/aNbN_L128_T8_uniform_categorical_none.json
unconditional,aNbN,128,uniform,categorical,,,16,5,0.272,0.017205,0.82,0.010954,0.092,0.019391,0.092,0.019391,500,0.069682,0.120539,2.526,16,False,3.24,46,False,0.5217391304347826,0.4782608695652174,0.21563962249187088,46,0.0010885341074020319,0.0014760147601476014,,,3.024227849917982,0.375,,,,,,,,results/T-sweep-nonDyck-5/distributions/aNbN_L128_T16_uniform_categorical_none.json
unconditional,aNbN,128,uniform,categorical,,,32,5,0.498,0.054553,0.916,0.021541,0.364,0.042708,0.364,0.042708,500,0.323011,0.407063,12.67,32,False,6.51,182,False,0.3241758241758242,0.6758241758241759,0.24819947476894666,182,0.0002512562814070352,0.0003401939105290015,,,3.882148903542096,0.921875,,,,,,,,results/T-sweep-nonDyck-5/distributions/aNbN_L128_T32_uniform_categorical_none.json
unconditional,aNbN,128,uniform,categorical,,,64,5,0.716,0.053141,0.962,0.022271,0.622,0.056356,0.622,0.056356,500,0.57872,0.66342,40.876,64,False,16.51,311,False,0.20257234726688103,0.797427652733119,0.2864213855308092,200,0.00014647722279185587,0.00019831432821021318,,,4.013689687654429,0.984375,,,,,,,,results/T-sweep-nonDyck-5/distributions/aNbN_L128_T64_uniform_categorical_none.json
unconditional,aNbN,128,uniform,greedy,,,512,5,0.988,0.009798,1.0,0.0,0.986,0.008,0.986,0.008,500,0.971387,0.993202,498.548,509,False,270.87,493,False,0.11967545638945233,0.8803245436105477,0.21632472208591372,200,8.399832003359933e-05,0.00011356538527056953,,,3.933694732896985,0.921875,,,,,,,,results/T-sweep-nonDyck-5/distributions/aNbN_L128_T512_uniform_greedy_none.json
unconditional,aNbN,128,uniform,categorical,,,128,5,0.858,0.026382,0.984,0.012,0.814,0.027276,0.814,0.027276,500,0.777545,0.845667,104.87,128,False,40.36,407,False,0.15724815724815724,0.8427518427518428,0.2966598965342684,200,0.00011546010853250202,0.00015639662183296842,,,4.058688045353801,1.0,,,,,,,,results/T-sweep-nonDyck-5/distributions/aNbN_L128_T128_uniform_categorical_none.json
unconditional,baN,128,gaussian,categorical,20.0,,512,5,0.982,0.009798,1.0,0.0,0.976,0.010198,0.99,0.006325,500,0.958523,0.986219,479.834,510,False,11383.15,488,False,1.0,0.0,0.15923902756686634,200,6.502267665848464e-05,0.0001310852217798096,0.75,0.625,,,,,,,,,,results/T-sweep-nonDyck-5/distributions/baN_L128_T512_gaussian_categorical_sigma20.0.json
unconditional,aNbN,128,uniform,categorical,,,256,5,0.91,0.008944,0.992,0.007483,0.876,0.017436,0.876,0.017436,500,0.844212,0.902054,223.448,255,False,136.43,438,False,0.1461187214611872,0.8538812785388128,0.3252801263675925,200,0.00010768126346015793,0.00014586828094230908,,,4.088421917403128,1.0,,,,,,,,results/T-sweep-nonDyck-5/distributions/aNbN_L128_T256_uniform_categorical_none.json
unconditional,aNbN,128,gaussian,greedy,1.0,,1,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,500,-0.0,0.007625,1.0,1,False,2.81,0,True,,,,0,,,,,,,,,,,,,,results/T-sweep-nonDyck-5/distributions/aNbN_L128_T1_gaussian_greedy_sigma1.0.json
unconditional,aNbN,128,gaussian,greedy,2.0,,1,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,500,-0.0,0.007625,1.0,1,False,2.82,0,True,,,,0,,,,,,,,,,,,,,results/T-sweep-nonDyck-5/distributions/aNbN_L128_T1_gaussian_greedy_sigma2.0.json
unconditional,aNbN,128,gaussian,greedy,5.0,,1,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,500,-0.0,0.007625,1.0,1,False,2.82,0,True,,,,0,,,,,,,,,,,,,,results/T-sweep-nonDyck-5/distributions/aNbN_L128_T1_gaussian_greedy_sigma5.0.json
unconditional,aNbN,128,gaussian,greedy,10.0,,1,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,500,-0.0,0.007625,1.0,1,False,2.83,0,True,,,,0,,,,,,,,,,,,,,results/T-sweep-nonDyck-5/distributions/aNbN_L128_T1_gaussian_greedy_sigma10.0.json
unconditional,aNbN,128,gaussian,greedy,20.0,,1,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,500,-0.0,0.007625,1.0,1,False,2.84,0,True,,,,0,,,,,,,,,,,,,,results/T-sweep-nonDyck-5/distributions/aNbN_L128_T1_gaussian_greedy_sigma20.0.json
unconditional,bbaN,128,gaussian,categorical,1.0,,1024,5,0.966,0.013565,0.968,0.021354,0.928,0.017205,0.928,0.017205,500,0.901931,0.947542,948.694,1016,False,1213.99,464,False,0.9375,0.0625,0.31577634582382497,200,7.588212975844188e-05,0.00010237772260756059,0.8,0.5,4.507331741530386,,3.917862548092204,0.1045673076923077,,,,,,results/T-sweep-nonDyck-5/distributions/bbaN_L128_T1024_gaussian_categorical_sigma1.0.json
unconditional,aNbN,128,gaussian,greedy,50.0,,1,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,500,-0.0,0.007625,1.0,1,False,2.92,0,True,,,,0,,,,,,,,,,,,,,results/T-sweep-nonDyck-5/distributions/aNbN_L128_T1_gaussian_greedy_sigma50.0.json
unconditional,aNbN,128,gaussian,greedy,100.0,,1,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,500,-0.0,0.007625,1.0,1,False,2.83,0,True,,,,0,,,,,,,,,,,,,,results/T-sweep-nonDyck-5/distributions/aNbN_L128_T1_gaussian_greedy_sigma100.0.json
unconditional,aNbN,128,gaussian,greedy,256.0,,1,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,500,-0.0,0.007625,1.0,1,False,3.0,0,True,,,,0,,,,,,,,,,,,,,results/T-sweep-nonDyck-5/distributions/aNbN_L128_T1_gaussian_greedy_sigma256.0.json
unconditional,aNbN,128,gaussian,greedy,1.0,,2,5,0.976,0.010198,1.0,0.0,0.976,0.010198,0.976,0.010198,500,0.958523,0.986219,1.978,3,False,3.54,488,False,0.0020491803278688526,0.9979508196721312,0.0,200,7.232401157184185e-05,9.75800156128025e-05,,,0.0,0.015625,,,,,,,,results/T-sweep-nonDyck-5/distributions/aNbN_L128_T2_gaussian_greedy_sigma1.0.json
unconditional,aNbN,128,gaussian,greedy,2.0,,2,5,0.766,0.036111,1.0,0.0,0.766,0.036111,0.766,0.036111,500,0.726948,0.800996,1.77,3,False,5.1,383,False,0.0026109660574412533,0.9973890339425587,0.0,200,9.215174320380894e-05,0.00012433171702101205,,,0.0,0.015625,,,,,,,,results/T-sweep-nonDyck-5/distributions/aNbN_L128_T2_gaussian_greedy_sigma2.0.json
unconditional,aNbN,128,gaussian,greedy,5.0,,2,5,0.25,0.05099,1.0,0.0,0.25,0.05099,0.25,0.05099,500,0.214048,0.289764,1.258,3,False,8.3,125,False,0.008,0.992,0.0,125,0.00028235294117647056,0.00038095238095238096,,,0.0,0.015625,,,,,,,,results/T-sweep-nonDyck-5/distributions/aNbN_L128_T2_gaussian_greedy_sigma5.0.json
