dataset,grammar,L,strategy,sampling_strategy,sigma,eb_gamma,T,n_reps,mean_rule1,std_rule1,mean_rule2,std_rule2,mean_both_rules,std_both_rules,mean_format,std_format,n_eval_total,ci_low_both_rules,ci_high_both_rules,n_steps_mean,n_steps_max,deterministic,elapsed_s,n_correct,n_correct_too_low,uniqueness,duplication_rate,mean_lev_dist_normalized,lev_n_used,bigram_diversity,trigram_diversity,dfa_state_coverage,dfa_transition_coverage,n_entropy,n_coverage,m_entropy,nm_joint_coverage,max_depth_ratio_mean,max_depth_ratio_std,brackets_parens_ratio_mean,brackets_parens_ratio_std,n_zero_paren_sequences,distribution_path
unconditional,parentheses_and_brackets,32,gaussian,categorical,50.0,,16,5,0.44,0.059666,1.0,0.0,0.44,0.059666,0.45,0.061644,500,0.397111,0.483804,11.938,17,False,1262.96,220,False,1.0,0.0,0.27210561367395,200,0.002082093991671624,0.007380073800738007,,,,,,,0.3722858391608392,0.0954519177920202,1.1665602200829475,0.6542978420428994,0,results/T-sweep-Dyck-4/distributions/parentheses_and_brackets_L32_T16_gaussian_categorical_sigma50.0.json
unconditional,parentheses_and_brackets,32,gaussian,categorical,256.0,,16,5,0.48,0.036878,1.0,0.0,0.48,0.036878,0.488,0.044452,500,0.436528,0.523777,12.744,17,False,1254.1,240,False,1.0,0.0,0.27078815544515145,200,0.001895991332611051,0.006718924972004479,,,,,,,0.3680753968253968,0.09393946379665269,1.1346787818662818,0.6617520911185284,0,results/T-sweep-Dyck-4/distributions/parentheses_and_brackets_L32_T16_gaussian_categorical_sigma256.0.json
unconditional,parentheses_and_brackets,32,gaussian,categorical,5.0,,16,5,0.212,0.036551,1.0,0.0,0.21,0.034059,0.212,0.036551,500,0.176577,0.247846,9.37,17,False,2003.15,105,False,1.0,0.0,0.27057842367716317,105,0.004338394793926247,0.015374759769378604,,,,,,,0.3936394557823129,0.11141163342147437,1.1417274524417382,0.6707617169928327,0,results/T-sweep-Dyck-4/distributions/parentheses_and_brackets_L32_T16_gaussian_categorical_sigma5.0.json
unconditional,parentheses_and_brackets,32,gaussian,categorical,100.0,,16,5,0.452,0.023152,1.0,0.0,0.45,0.023664,0.468,0.017205,500,0.406939,0.493824,12.394,17,False,1578.27,225,False,1.0,0.0,0.2693706779400315,200,0.0020286914939863787,0.007189934092270821,,,,,,,0.3731349206349206,0.09598014486661698,1.1626160012826678,0.6565311843815151,0,results/T-sweep-Dyck-4/distributions/parentheses_and_brackets_L32_T16_gaussian_categorical_sigma100.0.json
unconditional,parentheses_and_brackets,32,gaussian,categorical,20.0,,16,5,0.36,0.010954,1.0,0.0,0.36,0.010954,0.372,0.009798,500,0.319141,0.402994,11.228,17,False,1874.46,180,False,1.0,0.0,0.27044193759845025,180,0.002531645569620253,0.00897196261682243,,,,,,,0.3685711741961742,0.10410005928812792,1.1525939800939802,0.7781980532513892,0,results/T-sweep-Dyck-4/distributions/parentheses_and_brackets_L32_T16_gaussian_categorical_sigma20.0.json
unconditional,parentheses_and_brackets,32,gaussian,categorical,10.0,,16,5,0.334,0.034409,1.0,0.0,0.334,0.034409,0.35,0.031623,500,0.294063,0.376468,10.72,17,False,2513.59,167,False,1.0,0.0,0.2690698594984166,167,0.002729576915578085,0.009673518742442563,,,,,,,0.3750035642999715,0.10615192394548714,1.150263957599287,0.5718976560067148,0,results/T-sweep-Dyck-4/distributions/parentheses_and_brackets_L32_T16_gaussian_categorical_sigma10.0.json
unconditional,parentheses_and_brackets,32,gaussian,categorical,1.0,,32,5,0.172,0.024819,1.0,0.0,0.168,0.023152,0.172,0.023152,500,0.137788,0.203275,16.07,32,False,3354.77,84,False,1.0,0.0,0.26985336555804057,84,0.005409582689335394,0.019169329073482427,,,,,,,0.4007086167800454,0.10198995055276062,1.1775565704137132,0.6359946627507969,0,results/T-sweep-Dyck-4/distributions/parentheses_and_brackets_L32_T32_gaussian_categorical_sigma1.0.json
unconditional,parentheses_and_brackets,32,gaussian,categorical,2.0,,32,5,0.302,0.039192,1.0,0.0,0.296,0.044091,0.304,0.039294,500,0.257665,0.337446,19.22,31,False,3966.45,148,False,1.0,0.0,0.2697897996703985,148,0.0030661410424879547,0.010864644635581712,,,,,,,0.39273246460746464,0.10153879253447877,1.1634442884442884,0.6508781035332923,0,results/T-sweep-Dyck-4/distributions/parentheses_and_brackets_L32_T32_gaussian_categorical_sigma2.0.json
unconditional,parentheses_and_brackets,32,gaussian,categorical,50.0,,32,5,0.644,0.017436,1.0,0.0,0.642,0.017205,0.648,0.017205,500,0.599041,0.682793,25.872,33,False,3317.28,321,False,1.0,0.0,0.2701036689433304,200,0.0014205986808726535,0.005034612964128383,,,,,,,0.371818264808919,0.09520506636164824,1.1192363019465823,0.6379865683115835,0,results/T-sweep-Dyck-4/distributions/parentheses_and_brackets_L32_T32_gaussian_categorical_sigma50.0.json
unconditional,parentheses_and_brackets,32,gaussian,categorical,256.0,,32,5,0.714,0.04128,1.0,0.0,0.714,0.04128,0.718,0.041665,500,0.672876,0.751861,28.146,33,False,3065.5,357,False,1.0,0.0,0.27084477505638427,200,0.0012749294235497677,0.004518072289156626,,,,,,,0.3703587845394568,0.09411008724035516,1.1828333353543439,0.7277243644587404,0,results/T-sweep-Dyck-4/distributions/parentheses_and_brackets_L32_T32_gaussian_categorical_sigma256.0.json
unconditional,parentheses_and_brackets,32,gaussian,categorical,10.0,,32,5,0.554,0.048,1.0,0.0,0.544,0.045869,0.55,0.0502,500,0.500173,0.587156,23.762,33,False,4050.43,272,False,1.0,0.0,0.2684103916044871,200,0.0016750418760469012,0.005936186000494682,,,,,,,0.3673888305322129,0.10354980436285878,1.1737415974548329,0.6982524458712958,0,results/T-sweep-Dyck-4/distributions/parentheses_and_brackets_L32_T32_gaussian_categorical_sigma10.0.json
unconditional,parentheses_and_brackets,32,gaussian,categorical,5.0,,32,5,0.45,0.058652,1.0,0.0,0.448,0.058788,0.448,0.058788,500,0.404972,0.491821,21.946,33,False,4379.74,224,False,1.0,0.0,0.27054536136774526,200,0.0020325203252032522,0.007202881152460984,,,,,,,0.3715189200680272,0.09109967194319821,1.144699360659182,0.700785598205652,0,results/T-sweep-Dyck-4/distributions/parentheses_and_brackets_L32_T32_gaussian_categorical_sigma5.0.json
unconditional,parentheses_and_brackets,32,gaussian,categorical,20.0,,32,5,0.612,0.054918,1.0,0.0,0.612,0.054918,0.616,0.054991,500,0.568587,0.653705,25.064,33,False,3813.24,306,False,1.0,0.0,0.2714788453307547,200,0.0014896786550329857,0.005279366476022877,,,,,,,0.3697926392779334,0.09412151846815774,1.1337953350208252,0.7118310674485017,0,results/T-sweep-Dyck-4/distributions/parentheses_and_brackets_L32_T32_gaussian_categorical_sigma20.0.json
unconditional,parentheses_and_brackets,32,gaussian,categorical,100.0,,32,5,0.668,0.050359,1.0,0.0,0.664,0.051225,0.684,0.047582,500,0.621486,0.704013,26.82,33,False,3659.66,332,False,1.0,0.0,0.271357577778307,200,0.0013763271726307512,0.004878048780487805,,,,,,,0.3638141853126793,0.08882233372568021,1.1099552555877856,0.6209261538632235,0,results/T-sweep-Dyck-4/distributions/parentheses_and_brackets_L32_T32_gaussian_categorical_sigma100.0.json
unconditional,parentheses_and_brackets,32,gaussian,categorical,1.0,,64,5,0.44,0.046476,1.0,0.0,0.436,0.044542,0.436,0.044542,500,0.393185,0.479791,41.918,63,False,5685.58,218,False,1.0,0.0,0.2726312837833556,200,0.002090800477897252,0.007409694350108058,,,,,,,0.3862139580602883,0.09842033752862549,1.2141915424025516,0.8131402114883837,0,results/T-sweep-Dyck-4/distributions/parentheses_and_brackets_L32_T64_gaussian_categorical_sigma1.0.json
unconditional,parentheses_and_brackets,32,gaussian,categorical,2.0,,64,5,0.518,0.040694,1.0,0.0,0.508,0.044452,0.51,0.042895,500,0.464285,0.551593,45.208,64,False,7002.62,254,False,1.0,0.0,0.2720916273773532,200,0.0017916560020476069,0.006349206349206349,,,,,,,0.3779550993625797,0.10010714656017813,1.3025556355280765,0.9051234761444344,0,results/T-sweep-Dyck-4/distributions/parentheses_and_brackets_L32_T64_gaussian_categorical_sigma2.0.json
unconditional,parentheses_and_brackets,32,gaussian,greedy,1.0,,256,5,0.99,0.006325,1.0,0.0,0.99,0.006325,0.99,0.006325,500,0.976807,0.995721,230.382,250,False,26496.53,495,False,0.9252525252525252,0.07474747474747478,0.10978800251256281,200,0.0002606712284131639,0.0005387205387205387,,,,,,,0.16780303030303031,0.03562620320008333,0.0,0.0,0,results/T-sweep-Dyck-4/distributions/parentheses_and_brackets_L32_T256_gaussian_greedy_sigma1.0.json
unconditional,parentheses_and_brackets,32,gaussian,categorical,100.0,,64,5,0.816,0.052764,1.0,0.0,0.816,0.052764,0.83,0.048166,500,0.77967,0.847511,56.588,64,False,5877.65,408,False,1.0,0.0,0.2678556718016311,200,0.0011153601019757808,0.003952569169960474,,,,,,,0.361750116713352,0.08934251840717065,1.184725391710686,0.7033326680248967,0,results/T-sweep-Dyck-4/distributions/parentheses_and_brackets_L32_T64_gaussian_categorical_sigma100.0.json
unconditional,parentheses_and_brackets,32,gaussian,categorical,50.0,,64,5,0.82,0.025298,1.0,0.0,0.82,0.025298,0.824,0.02245,500,0.783925,0.851196,55.214,64,False,6295.44,410,False,1.0,0.0,0.27041934355320907,200,0.0011158935118762952,0.003955174686882004,,,,,,,0.3641778343607612,0.09586594716184808,1.1997344999174266,0.62116426460341,0,results/T-sweep-Dyck-4/distributions/parentheses_and_brackets_L32_T64_gaussian_categorical_sigma50.0.json
unconditional,parentheses_and_brackets,32,gaussian,categorical,256.0,,64,5,0.8,0.046904,1.0,0.0,0.8,0.046904,0.804,0.039294,500,0.76271,0.832715,56.524,64,False,6084.61,400,False,1.0,0.0,0.26915066983198377,200,0.0011396939107782482,0.004039044092898014,,,,,,,0.3588990384615385,0.0917149700238563,1.1624786879786881,0.6605227312128403,0,results/T-sweep-Dyck-4/distributions/parentheses_and_brackets_L32_T64_gaussian_categorical_sigma256.0.json
unconditional,parentheses_and_brackets,32,gaussian,categorical,20.0,,64,5,0.782,0.046217,1.0,0.0,0.782,0.046217,0.79,0.051769,500,0.743733,0.815967,52.428,64,False,6655.65,391,False,1.0,0.0,0.27019653157261614,200,0.001164434833236297,0.0041265474552957355,,,,,,,0.36443783198898294,0.09389041161424473,1.1658628597886909,0.6385520363259242,0,results/T-sweep-Dyck-4/distributions/parentheses_and_brackets_L32_T64_gaussian_categorical_sigma20.0.json
unconditional,parentheses_and_brackets,32,gaussian,categorical,5.0,,64,5,0.676,0.058172,1.0,0.0,0.672,0.059464,0.672,0.059464,500,0.629673,0.711705,48.328,64,False,7903.97,336,False,1.0,0.0,0.269707740476217,200,0.0013584319813700757,0.00481444332998997,,,,,,,0.37013125763125765,0.09347557325815828,1.1581258853580283,0.7454500193584019,0,results/T-sweep-Dyck-4/distributions/parentheses_and_brackets_L32_T64_gaussian_categorical_sigma5.0.json
unconditional,parentheses_and_brackets,32,gaussian,greedy,100.0,,256,5,0.912,0.031875,1.0,0.0,0.912,0.031875,0.998,0.004,500,0.883923,0.933794,236.608,250,False,24043.4,456,False,1.0,0.0,0.13961447864321608,200,0.0002829654782116582,0.0005847953216374269,,,,,,,0.38199013157894735,0.09695260989212703,0.0,0.0,0,results/T-sweep-Dyck-4/distributions/parentheses_and_brackets_L32_T256_gaussian_greedy_sigma100.0.json
unconditional,parentheses_and_brackets,32,gaussian,greedy,50.0,,256,5,0.94,0.014142,1.0,0.0,0.94,0.014142,0.998,0.004,500,0.915638,0.957652,231.37,250,False,26618.7,470,False,1.0,0.0,0.14095948492462312,200,0.0002745367192862045,0.0005673758865248227,,,,,,,0.37872340425531914,0.09954734298209081,0.0,0.0,0,results/T-sweep-Dyck-4/distributions/parentheses_and_brackets_L32_T256_gaussian_greedy_sigma50.0.json
unconditional,parentheses_and_brackets,32,gaussian,categorical,10.0,,64,5,0.716,0.029394,1.0,0.0,0.714,0.027276,0.72,0.031623,500,0.672876,0.751861,49.646,64,False,7526.47,357,False,1.0,0.0,0.2714811446893991,200,0.0012779552715654952,0.004529156444612191,,,,,,,0.37331111931952266,0.1038646702719699,1.170273633929096,0.7031993464550502,0,results/T-sweep-Dyck-4/distributions/parentheses_and_brackets_L32_T64_gaussian_categorical_sigma10.0.json
unconditional,parentheses_and_brackets,32,gaussian,greedy,256.0,,256,5,0.874,0.02245,1.0,0.0,0.874,0.02245,0.996,0.004899,500,0.842032,0.900265,240.294,250,False,24054.16,437,False,1.0,0.0,0.13788395100502512,200,0.00029526832509042594,0.0006102212051868803,,,,,,,0.38172196796338675,0.10451175543033142,0.0,0.0,0,results/T-sweep-Dyck-4/distributions/parentheses_and_brackets_L32_T256_gaussian_greedy_sigma256.0.json
unconditional,parentheses_and_brackets,32,gaussian,greedy,2.0,,256,5,0.986,0.010198,1.0,0.0,0.986,0.010198,0.99,0.008944,500,0.971387,0.993202,224.008,249,False,28247.14,493,False,1.0,0.0,0.12830166457286432,200,0.0002617287181836027,0.0005409060175794456,,,,,,,0.19827586206896552,0.038835338739443795,0.0,0.0,0,results/T-sweep-Dyck-4/distributions/parentheses_and_brackets_L32_T256_gaussian_greedy_sigma2.0.json
unconditional,parentheses_and_brackets,32,uniform,categorical,,,512,5,0.97,0.014142,1.0,0.0,0.97,0.014142,0.972,0.011662,500,0.951096,0.981737,479.086,497,False,34021.27,485,False,1.0,0.0,0.27194331277840306,200,0.0009409234491565293,0.003334722801167153,,,,,,,0.3606394207167403,0.09605196297690242,1.132667510038644,0.6078288354313571,0,results/T-sweep-Dyck-4/distributions/parentheses_and_brackets_L32_T512_uniform_categorical_none.json
unconditional,parentheses_and_brackets,32,uniform,greedy,,,512,5,0.958,0.017205,1.0,0.0,0.958,0.017205,0.994,0.008,500,0.936648,0.972368,482.184,497,False,34463.7,479,False,1.0,0.0,0.13944173994974873,200,0.00026937840932049294,0.0005567153792623522,,,,,,,0.38021920668058456,0.10034272671390329,0.0,0.0,0,results/T-sweep-Dyck-4/distributions/parentheses_and_brackets_L32_T512_uniform_greedy_none.json
unconditional,parentheses_and_brackets,32,gaussian,greedy,20.0,,256,5,0.974,0.010198,1.0,0.0,0.974,0.010198,0.992,0.007483,500,0.956028,0.984744,223.364,250,False,28429.86,487,False,1.0,0.0,0.1406501256281407,200,0.00026495330198052594,0.0005475701574264203,,,,,,,0.3737166324435318,0.09519525374340611,0.0,0.0,0,results/T-sweep-Dyck-4/distributions/parentheses_and_brackets_L32_T256_gaussian_greedy_sigma20.0.json
unconditional,parentheses_and_brackets,32,gaussian,greedy,10.0,,256,5,0.988,0.011662,1.0,0.0,0.988,0.011662,0.996,0.004899,500,0.974069,0.994489,218.048,250,False,29862.59,494,False,1.0,0.0,0.1418734296482412,200,0.0002611989029646076,0.0005398110661268556,,,,,,,0.3231275303643725,0.08311929217671178,0.0,0.0,0,results/T-sweep-Dyck-4/distributions/parentheses_and_brackets_L32_T256_gaussian_greedy_sigma10.0.json
unconditional,parentheses_and_brackets,32,gaussian,greedy,5.0,,256,5,0.982,0.009798,1.0,0.0,0.982,0.009798,0.986,0.004899,500,0.966148,0.990502,219.18,250,False,30245.61,491,False,1.0,0.0,0.14242776381909547,200,0.00026279482294198805,0.0005431093007467753,,,,,,,0.2679480651731161,0.06092132794764164,0.0,0.0,0,results/T-sweep-Dyck-4/distributions/parentheses_and_brackets_L32_T256_gaussian_greedy_sigma5.0.json
unconditional,parentheses_and_brackets,32,gaussian,categorical,1.0,,128,5,0.638,0.032496,1.0,0.0,0.638,0.032496,0.638,0.032496,500,0.594971,0.678925,95.918,125,False,9924.94,319,False,1.0,0.0,0.27353296968816426,200,0.0014284256708499133,0.0050622231596709555,,,,,,,0.3624942586149483,0.09451680472528214,1.1357840435426643,0.6191423268123175,0,results/T-sweep-Dyck-4/distributions/parentheses_and_brackets_L32_T128_gaussian_categorical_sigma1.0.json
unconditional,parentheses_and_brackets,32,gaussian,categorical,2.0,,128,5,0.724,0.014967,1.0,0.0,0.722,0.016,0.728,0.01833,500,0.681151,0.759464,99.724,126,False,10850.1,361,False,1.0,0.0,0.27106212018478265,200,0.0012620571531596501,0.004472605292582929,,,,,,,0.3651103974511177,0.09319657605609476,1.1090817923227896,0.6712378327480736,0,results/T-sweep-Dyck-4/distributions/parentheses_and_brackets_L32_T128_gaussian_categorical_sigma2.0.json
unconditional,parentheses_and_brackets,32,gaussian,categorical,100.0,,128,5,0.908,0.026382,1.0,0.0,0.908,0.026382,0.92,0.026077,500,0.879461,0.930318,115.412,126,False,6658.71,454,False,1.0,0.0,0.26916264804476353,200,0.001004016064257028,0.003558191252779837,,,,,,,0.3607734867922093,0.09454261166166723,1.2630612840414603,0.9422022156477828,0,results/T-sweep-Dyck-4/distributions/parentheses_and_brackets_L32_T128_gaussian_categorical_sigma100.0.json
unconditional,parentheses_and_brackets,32,gaussian,categorical,256.0,,128,5,0.894,0.024166,1.0,0.0,0.894,0.024166,0.906,0.020591,500,0.863948,0.918043,114.808,126,False,6904.81,447,False,1.0,0.0,0.27216777584469704,200,0.0010228684152845766,0.0036253776435045317,,,,,,,0.36631890667125566,0.09224139495848503,1.1550805893087774,0.682052549270202,0,results/T-sweep-Dyck-4/distributions/parentheses_and_brackets_L32_T128_gaussian_categorical_sigma256.0.json
unconditional,parentheses_and_brackets,32,gaussian,categorical,5.0,,128,5,0.834,0.010198,1.0,0.0,0.834,0.010198,0.84,0.016733,500,0.798864,0.864043,103.148,126,False,10533.14,417,False,1.0,0.0,0.26902527110062585,200,0.0010911074740861974,0.0038666022232962784,,,,,,,0.36792994176087707,0.09194067010013487,1.175600285672228,0.9203984257896982,0,results/T-sweep-Dyck-4/distributions/parentheses_and_brackets_L32_T128_gaussian_categorical_sigma5.0.json
unconditional,parentheses_and_brackets,32,ar,greedy,,,34,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,100,0.963005,1.0,33.0,33,True,338.71,100,False,0.01,0.99,0.0,100,0.0012903225806451613,0.0016666666666666668,,,,,,,0.125,0.0,0.0,0.0,0,results/T-sweep-Dyck-4/distributions/parentheses_and_brackets_L32_T34_ar_greedy_none.json
unconditional,parentheses_and_brackets,32,gaussian,categorical,50.0,,128,5,0.892,0.027129,1.0,0.0,0.892,0.027129,0.898,0.026382,500,0.861745,0.916278,112.088,126,False,7590.06,446,False,1.0,0.0,0.2701151703611145,200,0.0010229431535876078,0.0036253776435045317,,,,,,,0.3646247063847961,0.09629103005536044,1.1295244926971384,0.6329684247617708,0,results/T-sweep-Dyck-4/distributions/parentheses_and_brackets_L32_T128_gaussian_categorical_sigma50.0.json
unconditional,parentheses_and_brackets,32,gaussian,categorical,20.0,,128,5,0.886,0.034409,1.0,0.0,0.886,0.034409,0.888,0.036551,500,0.85515,0.910964,107.614,126,False,7807.94,443,False,1.0,0.0,0.2705192629815745,200,0.0010291847386605896,0.00364741641337386,,,,,,,0.35863245107037434,0.0949331016169977,1.1775573310562024,0.7311148450583405,0,results/T-sweep-Dyck-4/distributions/parentheses_and_brackets_L32_T128_gaussian_categorical_sigma20.0.json
unconditional,parentheses_and_brackets,32,ebsampler,greedy,,0.1,32,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,100,0.963005,1.0,33.0,33,True,182.9,100,False,0.01,0.99,0.0,100,0.0012903225806451613,0.002,,,,,,,0.5,0.0,0.0,0.0,0,results/T-sweep-Dyck-4/distributions/parentheses_and_brackets_L32_T32_ebsampler_greedy_gamma0.1.json
unconditional,parentheses_and_brackets,32,ebsampler,greedy,,0.5,32,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,100,0.963005,1.0,32.0,32,True,148.49,100,False,0.01,0.99,0.0,100,0.0012903225806451613,0.002,,,,,,,0.5,0.0,0.0,0.0,0,results/T-sweep-Dyck-4/distributions/parentheses_and_brackets_L32_T32_ebsampler_greedy_gamma0.5.json
unconditional,parentheses_and_brackets,32,ebsampler,greedy,,0.9,32,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,100,0.963005,1.0,31.0,31,True,162.71,100,False,0.01,0.99,0.0,100,0.0012903225806451613,0.002,,,,,,,0.5,0.0,0.0,0.0,0,results/T-sweep-Dyck-4/distributions/parentheses_and_brackets_L32_T32_ebsampler_greedy_gamma0.9.json
unconditional,parentheses_and_brackets,32,ebsampler,greedy,,2.0,32,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,100,0.0,0.036995,15.0,15,True,65.01,0,True,,,,0,,,,,,,,,,,,,0,results/T-sweep-Dyck-4/distributions/parentheses_and_brackets_L32_T32_ebsampler_greedy_gamma2.0.json
unconditional,parentheses_and_brackets,32,ebsampler,greedy,,10.0,32,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,100,0.963005,1.0,4.0,4,True,31.62,100,False,0.01,0.99,0.0,100,0.0012903225806451613,0.0026666666666666666,,,,,,,0.4375,0.0,0.0,0.0,0,results/T-sweep-Dyck-4/distributions/parentheses_and_brackets_L32_T32_ebsampler_greedy_gamma10.0.json
unconditional,parentheses_and_brackets,32,ebsampler,greedy,,5.0,32,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.036995,6.0,6,True,61.83,0,True,,,,0,,,,,,,,,,,,,0,results/T-sweep-Dyck-4/distributions/parentheses_and_brackets_L32_T32_ebsampler_greedy_gamma5.0.json
unconditional,parentheses_and_brackets,32,gaussian,categorical,10.0,,128,5,0.862,0.024819,1.0,0.0,0.862,0.024819,0.862,0.024819,500,0.828997,0.889482,103.622,126,False,9809.43,431,False,1.0,0.0,0.27234079140951906,200,0.001062941310454787,0.0037676609105180532,,,,,,,0.37214534305601593,0.09409357637609107,1.175119222102981,0.6576540920870778,0,results/T-sweep-Dyck-4/distributions/parentheses_and_brackets_L32_T128_gaussian_categorical_sigma10.0.json
unconditional,parentheses_and_brackets,32,ebsampler,categorical,,0.1,32,5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,500,0.992375,1.0,31.526,33,False,573.4,500,False,1.0,0.0,0.27197716979961534,200,0.0009143155694879833,0.0032406157169862274,,,,,,,0.364543315018315,0.09785704107260966,1.161052147852148,0.7316348594809261,0,results/T-sweep-Dyck-4/distributions/parentheses_and_brackets_L32_T32_ebsampler_categorical_gamma0.1.json
unconditional,parentheses_and_brackets,32,ebsampler,categorical,,0.9,32,5,0.924,0.018547,1.0,0.0,0.912,0.027857,0.912,0.027857,500,0.883923,0.933794,25.282,31,False,585.63,456,False,1.0,0.0,0.269092950611006,200,0.0009971509971509972,0.0035335689045936395,,,,,,,0.35689875730994153,0.10049693497074526,1.1468809638217534,0.6627150680766581,0,results/T-sweep-Dyck-4/distributions/parentheses_and_brackets_L32_T32_ebsampler_categorical_gamma0.9.json
unconditional,parentheses_and_brackets,32,ebsampler,categorical,,0.5,32,5,0.972,0.011662,1.0,0.0,0.958,0.021354,0.958,0.021354,500,0.936648,0.972368,29.318,32,False,828.84,479,False,1.0,0.0,0.2697234202508606,200,0.0009498609132234209,0.0033660589060308557,,,,,,,0.3554267322795507,0.09302195862078999,1.1392950183659998,0.6544143027773245,0,results/T-sweep-Dyck-4/distributions/parentheses_and_brackets_L32_T32_ebsampler_categorical_gamma0.5.json
unconditional,parentheses_and_brackets,32,ebsampler,categorical,,5.0,32,5,0.032,0.011662,1.0,0.0,0.024,0.004899,0.048,0.007483,500,0.013781,0.041477,2.286,7,False,239.28,12,False,1.0,0.0,0.2784090909090909,12,0.03763440860215054,0.13333333333333333,,,,,,,0.4322916666666667,0.06484322707285797,1.4010249010249012,0.9247258927562094,0,results/T-sweep-Dyck-4/distributions/parentheses_and_brackets_L32_T32_ebsampler_categorical_gamma5.0.json
unconditional,not_nested_parentheses_and_brackets,32,uniform,greedy,,,1,5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,500,0.992375,1.0,1.0,1,False,20.61,500,False,0.002,0.998,0.0,200,0.0001935483870967742,0.0002666666666666667,,,,,,,1.0,0.0,0.0,0.0,0,results/T-sweep-Dyck-4/distributions/not_nested_parentheses_and_brackets_L32_T1_uniform_greedy_none.json
unconditional,parentheses_and_brackets,32,ebsampler,categorical,,2.0,32,5,0.3,0.037417,1.0,0.0,0.24,0.045607,0.364,0.038262,500,0.204637,0.279328,8.494,15,False,365.81,120,False,1.0,0.0,0.27037891759100724,120,0.0037654653039268424,0.013340744858254585,,,,,,,0.3454861111111111,0.0743209680277393,1.2851972101972102,0.8688303658818066,0,results/T-sweep-Dyck-4/distributions/parentheses_and_brackets_L32_T32_ebsampler_categorical_gamma2.0.json
unconditional,not_nested_parentheses_and_brackets,32,uniform,greedy,,,2,5,0.002,0.004,0.524,0.038781,0.002,0.004,1.0,0.0,500,0.000353,0.011241,2.0,2,False,21.97,1,True,1.0,0.0,,1,0.2903225806451613,0.6,,,,,,,1.0,,0.6,,0,results/T-sweep-Dyck-4/distributions/not_nested_parentheses_and_brackets_L32_T2_uniform_greedy_none.json
unconditional,not_nested_parentheses_and_brackets,32,uniform,greedy,,,4,5,0.106,0.036111,0.188,0.057061,0.02,0.014142,0.818,0.03544,500,0.010899,0.036421,3.812,4,False,27.78,10,False,1.0,0.0,0.25277777777777777,10,0.05161290322580645,0.17666666666666667,,,,,,,0.61875,0.12639842760097927,0.7813919413919413,0.9393515722970718,0,results/T-sweep-Dyck-4/distributions/not_nested_parentheses_and_brackets_L32_T4_uniform_greedy_none.json
unconditional,not_nested_parentheses_and_brackets,32,uniform,greedy,,,8,5,0.29,0.045607,0.348,0.044452,0.124,0.036111,0.786,0.039294,500,0.097946,0.155788,7.756,8,False,39.17,62,False,1.0,0.0,0.2610969725013221,62,0.008324661810613945,0.034408602150537634,,,,,,,0.6179435483870968,0.11617260187375777,1.2507707346417025,1.2475774018808088,0,results/T-sweep-Dyck-4/distributions/not_nested_parentheses_and_brackets_L32_T8_uniform_greedy_none.json
unconditional,not_nested_parentheses_and_brackets,32,uniform,greedy,,,16,5,0.446,0.044091,0.682,0.020396,0.36,0.044272,0.812,0.047917,500,0.319141,0.402994,15.632,16,False,67.86,180,False,1.0,0.0,0.25439459186840474,180,0.002867383512544803,0.011851851851851851,,,,,,,0.596875,0.09822093682385419,1.0234891034891036,0.7501564710075498,0,results/T-sweep-Dyck-4/distributions/not_nested_parentheses_and_brackets_L32_T16_uniform_greedy_none.json
unconditional,parentheses_and_brackets,32,ebsampler,categorical,,10.0,32,5,0.014,0.010198,1.0,0.0,0.014,0.010198,0.042,0.011662,500,0.006798,0.028613,1.554,4,False,215.24,7,False,1.0,0.0,0.27529761904761907,7,0.06451612903225806,0.22380952380952382,,,,,,,0.39285714285714285,0.07985957062499249,1.2412698412698415,0.5580804303071933,0,results/T-sweep-Dyck-4/distributions/parentheses_and_brackets_L32_T32_ebsampler_categorical_gamma10.0.json
unconditional,not_nested_parentheses_and_brackets,32,uniform,greedy,,,32,5,0.642,0.017205,0.88,0.008944,0.596,0.02498,0.906,0.039294,500,0.552415,0.638122,31.304,32,False,118.8,298,False,1.0,0.0,0.24762484296482412,200,0.0017319766183156527,0.0071588366890380315,,,,,,,0.6098993288590604,0.10877285272292189,0.8634020714557628,0.46150789877106785,0,results/T-sweep-Dyck-4/distributions/not_nested_parentheses_and_brackets_L32_T32_uniform_greedy_none.json
unconditional,not_nested_parentheses_and_brackets,32,uniform,greedy,,,64,5,0.784,0.049639,0.946,0.020591,0.77,0.041952,0.94,0.021909,500,0.731137,0.804746,61.39,63,False,224.27,385,False,1.0,0.0,0.2446089824120603,200,0.0013405948889819858,0.005541125541125541,,,,,,,0.6063311688311688,0.11619340153800256,0.7971280090760611,0.4199417757316747,0,results/T-sweep-Dyck-4/distributions/not_nested_parentheses_and_brackets_L32_T64_uniform_greedy_none.json
