dataset,grammar,L,strategy,sampling_strategy,sigma,eb_gamma,T,n_reps,mean_rule1,std_rule1,mean_rule2,std_rule2,mean_both_rules,std_both_rules,mean_format,std_format,n_steps_mean,n_steps_max,deterministic,elapsed_s,n_correct,n_correct_too_low,uniqueness,duplication_rate,mean_lev_dist_normalized,lev_n_used,bigram_diversity,trigram_diversity,dfa_state_coverage,dfa_transition_coverage,n_entropy,n_coverage,m_entropy,nm_joint_coverage,max_depth_ratio_mean,max_depth_ratio_std,brackets_parens_ratio_mean,brackets_parens_ratio_std,n_zero_paren_sequences,distribution_path
unconditional,aNbN,128,ebsampler,greedy,,2.0,32,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,14.0,14,True,0.13,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,ebsampler,greedy,,5.0,32,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,8.0,8,True,0.08,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,ebsampler,greedy,,10.0,32,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,5,True,0.05,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,ebsampler,greedy,,0.1,64,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,56.0,56,True,0.55,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,ebsampler,greedy,,0.5,64,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,26.0,26,True,0.24,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,ebsampler,greedy,,0.9,64,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,21.0,21,True,0.2,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,ebsampler,greedy,,2.0,64,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,14.0,14,True,0.13,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,ebsampler,greedy,,5.0,64,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,8.0,8,True,0.08,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,ebsampler,greedy,,10.0,64,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,5,True,0.05,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,ebsampler,greedy,,0.1,128,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,56.0,56,True,0.56,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,ebsampler,greedy,,0.5,128,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,26.0,26,True,0.25,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,ebsampler,greedy,,0.9,128,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,21.0,21,True,0.2,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,ebsampler,greedy,,2.0,128,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,14.0,14,True,0.13,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,ebsampler,greedy,,5.0,128,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,8.0,8,True,0.08,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,ebsampler,greedy,,10.0,128,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,5,True,0.05,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,ebsampler,categorical,,0.1,4,4,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,27.475,56,False,1.34,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,ebsampler,categorical,,0.5,4,4,0.525,0.178536,0.9,0.070711,0.525,0.178536,0.525,0.178536,8.475,23,False,0.47,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,ebsampler,categorical,,0.9,4,4,0.175,0.147902,0.825,0.129904,0.175,0.147902,0.175,0.147902,4.725,16,False,0.32,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,ebsampler,categorical,,2.0,4,4,0.15,0.165831,0.8,0.158114,0.15,0.165831,0.15,0.165831,2.85,10,False,0.24,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,ebsampler,categorical,,5.0,4,4,0.075,0.082916,0.825,0.108972,0.075,0.082916,0.075,0.082916,1.275,2,False,0.19,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,ebsampler,categorical,,10.0,4,4,0.05,0.05,0.8,0.070711,0.05,0.05,0.05,0.05,1.05,2,False,0.21,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,ebsampler,categorical,,0.1,8,4,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,27.475,56,False,1.34,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,ebsampler,categorical,,0.5,8,4,0.525,0.178536,0.9,0.070711,0.525,0.178536,0.525,0.178536,8.475,23,False,0.47,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,ebsampler,categorical,,0.9,8,4,0.175,0.147902,0.825,0.129904,0.175,0.147902,0.175,0.147902,4.725,16,False,0.32,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,ebsampler,categorical,,2.0,8,4,0.15,0.165831,0.8,0.158114,0.15,0.165831,0.15,0.165831,2.85,10,False,0.24,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,ebsampler,categorical,,5.0,8,4,0.075,0.082916,0.825,0.108972,0.075,0.082916,0.075,0.082916,1.275,2,False,0.19,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,ebsampler,categorical,,10.0,8,4,0.05,0.05,0.8,0.070711,0.05,0.05,0.05,0.05,1.05,2,False,0.21,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,ebsampler,categorical,,0.1,16,4,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,27.475,56,False,1.34,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,ebsampler,categorical,,0.5,16,4,0.525,0.178536,0.9,0.070711,0.525,0.178536,0.525,0.178536,8.475,23,False,0.47,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,ebsampler,categorical,,0.9,16,4,0.175,0.147902,0.825,0.129904,0.175,0.147902,0.175,0.147902,4.725,16,False,0.32,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,ebsampler,categorical,,2.0,16,4,0.15,0.165831,0.8,0.158114,0.15,0.165831,0.15,0.165831,2.85,10,False,0.24,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,ebsampler,categorical,,5.0,16,4,0.075,0.082916,0.825,0.108972,0.075,0.082916,0.075,0.082916,1.275,2,False,0.19,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,ebsampler,categorical,,10.0,16,4,0.05,0.05,0.8,0.070711,0.05,0.05,0.05,0.05,1.05,2,False,0.21,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,ebsampler,categorical,,0.1,32,4,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,27.475,56,False,1.34,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,ebsampler,categorical,,0.5,32,4,0.525,0.178536,0.9,0.070711,0.525,0.178536,0.525,0.178536,8.475,23,False,0.47,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,ebsampler,categorical,,0.9,32,4,0.175,0.147902,0.825,0.129904,0.175,0.147902,0.175,0.147902,4.725,16,False,0.32,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,ebsampler,categorical,,2.0,32,4,0.15,0.165831,0.8,0.158114,0.15,0.165831,0.15,0.165831,2.85,10,False,0.24,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,ebsampler,categorical,,5.0,32,4,0.075,0.082916,0.825,0.108972,0.075,0.082916,0.075,0.082916,1.275,2,False,0.19,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,ebsampler,categorical,,10.0,32,4,0.05,0.05,0.8,0.070711,0.05,0.05,0.05,0.05,1.05,2,False,0.21,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,ebsampler,categorical,,0.1,64,4,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,27.475,56,False,1.35,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,ebsampler,categorical,,0.5,64,4,0.525,0.178536,0.9,0.070711,0.525,0.178536,0.525,0.178536,8.475,23,False,0.47,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,ebsampler,categorical,,0.9,64,4,0.175,0.147902,0.825,0.129904,0.175,0.147902,0.175,0.147902,4.725,16,False,0.32,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,ebsampler,categorical,,2.0,64,4,0.15,0.165831,0.8,0.158114,0.15,0.165831,0.15,0.165831,2.85,10,False,0.23,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,ebsampler,categorical,,5.0,64,4,0.075,0.082916,0.825,0.108972,0.075,0.082916,0.075,0.082916,1.275,2,False,0.19,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,ebsampler,categorical,,10.0,64,4,0.05,0.05,0.8,0.070711,0.05,0.05,0.05,0.05,1.05,2,False,0.21,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,ebsampler,categorical,,0.1,128,4,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,27.475,56,False,1.33,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,ebsampler,categorical,,0.5,128,4,0.525,0.178536,0.9,0.070711,0.525,0.178536,0.525,0.178536,8.475,23,False,0.47,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,ebsampler,categorical,,0.9,128,4,0.175,0.147902,0.825,0.129904,0.175,0.147902,0.175,0.147902,4.725,16,False,0.32,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,ebsampler,categorical,,2.0,128,4,0.15,0.165831,0.8,0.158114,0.15,0.165831,0.15,0.165831,2.85,10,False,0.23,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,ebsampler,categorical,,5.0,128,4,0.075,0.082916,0.825,0.108972,0.075,0.082916,0.075,0.082916,1.275,2,False,0.19,,,,,,,,,,,,,,,,,,,,
unconditional,aNbN,128,ebsampler,categorical,,10.0,128,4,0.05,0.05,0.8,0.070711,0.05,0.05,0.05,0.05,1.05,2,False,0.21,,,,,,,,,,,,,,,,,,,,
unconditional,aNbNcN,128,uniform,greedy,,,4,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,False,0.42,,,,,,,,,,,,,,,,,,,,
unconditional,aNbNcN,128,uniform,greedy,,,8,4,0.125,0.082916,1.0,0.0,0.125,0.082916,0.125,0.082916,1.875,8,False,0.42,,,,,,,,,,,,,,,,,,,,
unconditional,aNbNcN,128,uniform,greedy,,,16,4,0.375,0.043301,1.0,0.0,0.375,0.043301,0.375,0.043301,6.725,16,False,0.55,,,,,,,,,,,,,,,,,,,,
unconditional,aNbNcN,128,uniform,greedy,,,32,4,0.725,0.147902,1.0,0.0,0.725,0.147902,0.725,0.147902,23.6,32,False,1.12,,,,,,,,,,,,,,,,,,,,
unconditional,aNbNcN,128,uniform,greedy,,,64,4,0.725,0.204634,1.0,0.0,0.725,0.204634,0.725,0.204634,47.8,64,False,2.2,,,,,,,,,,,,,,,,,,,,
unconditional,aNbNcN,128,uniform,greedy,,,128,4,0.975,0.043301,1.0,0.0,0.975,0.043301,0.975,0.043301,124.25,128,False,5.7,,,,,,,,,,,,,,,,,,,,
unconditional,aNbNcN,128,uniform,categorical,,,4,4,0.0,0.0,0.1,0.070711,0.0,0.0,0.0,0.0,1.0,1,False,0.34,,,,,,,,,,,,,,,,,,,,
unconditional,aNbNcN,128,uniform,categorical,,,8,4,0.075,0.082916,0.475,0.082916,0.05,0.05,0.025,0.043301,1.175,8,False,0.32,,,,,,,,,,,,,,,,,,,,
unconditional,aNbNcN,128,uniform,categorical,,,16,4,0.15,0.111803,0.825,0.082916,0.125,0.082916,0.1,0.070711,2.65,16,False,0.39,,,,,,,,,,,,,,,,,,,,
unconditional,aNbNcN,128,uniform,categorical,,,32,4,0.325,0.108972,0.9,0.070711,0.325,0.108972,0.325,0.108972,11.45,32,False,0.77,,,,,,,,,,,,,,,,,,,,
unconditional,aNbNcN,128,uniform,categorical,,,64,4,0.625,0.147902,1.0,0.0,0.625,0.147902,0.625,0.147902,40.75,64,False,1.92,,,,,,,,,,,,,,,,,,,,
unconditional,aNbNcN,128,uniform,categorical,,,128,4,0.725,0.147902,0.975,0.043301,0.725,0.147902,0.725,0.147902,93.5,128,False,4.29,,,,,,,,,,,,,,,,,,,,
unconditional,aNbNcN,128,gaussian,greedy,1.0,,4,4,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,4,False,0.39,,,,,,,,,,,,,,,,,,,,
unconditional,aNbNcN,128,gaussian,greedy,2.0,,4,4,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,4,False,0.39,,,,,,,,,,,,,,,,,,,,
unconditional,aNbNcN,128,gaussian,greedy,5.0,,4,4,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,4,False,0.4,,,,,,,,,,,,,,,,,,,,
unconditional,aNbNcN,128,gaussian,greedy,10.0,,4,4,0.975,0.043301,1.0,0.0,0.975,0.043301,0.975,0.043301,3.95,4,False,0.4,,,,,,,,,,,,,,,,,,,,
unconditional,aNbNcN,128,gaussian,greedy,20.0,,4,4,0.625,0.147902,1.0,0.0,0.625,0.147902,0.625,0.147902,3.1,4,False,0.42,,,,,,,,,,,,,,,,,,,,
unconditional,aNbNcN,128,gaussian,greedy,50.0,,4,4,0.3,0.122474,1.0,0.0,0.3,0.122474,0.3,0.122474,2.175,5,False,0.42,,,,,,,,,,,,,,,,,,,,
unconditional,aNbNcN,128,gaussian,greedy,1.0,,8,4,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,8.0,8,False,0.72,,,,,,,,,,,,,,,,,,,,
unconditional,aNbNcN,128,gaussian,greedy,2.0,,8,4,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,8.0,8,False,0.73,,,,,,,,,,,,,,,,,,,,
unconditional,aNbNcN,128,gaussian,greedy,5.0,,8,4,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,8.0,8,False,0.73,,,,,,,,,,,,,,,,,,,,
unconditional,aNbNcN,128,gaussian,greedy,10.0,,8,4,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,8.025,9,False,0.72,,,,,,,,,,,,,,,,,,,,
unconditional,aNbNcN,128,gaussian,greedy,20.0,,8,4,0.9,0.0,1.0,0.0,0.9,0.0,0.9,0.0,7.675,9,False,0.68,,,,,,,,,,,,,,,,,,,,
unconditional,aNbNcN,128,gaussian,greedy,50.0,,8,4,0.575,0.043301,1.0,0.0,0.575,0.043301,0.575,0.043301,5.775,9,False,0.6,,,,,,,,,,,,,,,,,,,,
unconditional,aNbNcN,128,gaussian,greedy,1.0,,16,4,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,16.0,16,False,1.44,,,,,,,,,,,,,,,,,,,,
unconditional,aNbNcN,128,gaussian,greedy,2.0,,16,4,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,16.0,16,False,1.44,,,,,,,,,,,,,,,,,,,,
unconditional,aNbNcN,128,gaussian,greedy,5.0,,16,4,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,15.9,16,False,1.4,,,,,,,,,,,,,,,,,,,,
unconditional,aNbNcN,128,gaussian,greedy,10.0,,16,4,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,15.6,17,False,1.34,,,,,,,,,,,,,,,,,,,,
unconditional,aNbNcN,128,gaussian,greedy,20.0,,16,4,0.975,0.043301,1.0,0.0,0.975,0.043301,0.975,0.043301,15.35,17,False,1.24,,,,,,,,,,,,,,,,,,,,
unconditional,aNbNcN,128,gaussian,greedy,50.0,,16,4,0.675,0.147902,1.0,0.0,0.675,0.147902,0.675,0.147902,12.425,17,False,1.05,,,,,,,,,,,,,,,,,,,,
unconditional,aNbNcN,128,gaussian,greedy,1.0,,32,4,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,31.925,32,False,2.82,,,,,,,,,,,,,,,,,,,,
unconditional,aNbNcN,128,gaussian,greedy,2.0,,32,4,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,31.55,32,False,2.8,,,,,,,,,,,,,,,,,,,,
unconditional,aNbNcN,128,gaussian,greedy,5.0,,32,4,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,31.0,32,False,2.72,,,,,,,,,,,,,,,,,,,,
unconditional,aNbNcN,128,gaussian,greedy,10.0,,32,4,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,30.725,33,False,2.61,,,,,,,,,,,,,,,,,,,,
unconditional,aNbNcN,128,gaussian,greedy,20.0,,32,4,0.95,0.05,1.0,0.0,0.95,0.05,0.95,0.05,30.15,33,False,2.39,,,,,,,,,,,,,,,,,,,,
unconditional,aNbNcN,128,gaussian,greedy,50.0,,32,4,0.65,0.111803,1.0,0.0,0.65,0.111803,0.65,0.111803,23.375,33,False,1.87,,,,,,,,,,,,,,,,,,,,
unconditional,aNbNcN,128,gaussian,greedy,1.0,,64,4,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,63.225,64,False,5.54,,,,,,,,,,,,,,,,,,,,
unconditional,aNbNcN,128,gaussian,greedy,2.0,,64,4,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,62.775,65,False,5.52,,,,,,,,,,,,,,,,,,,,
unconditional,aNbNcN,128,gaussian,greedy,5.0,,64,4,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,61.325,65,False,5.33,,,,,,,,,,,,,,,,,,,,
unconditional,aNbNcN,128,gaussian,greedy,10.0,,64,4,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,60.8,65,False,5.11,,,,,,,,,,,,,,,,,,,,
unconditional,aNbNcN,128,gaussian,greedy,20.0,,64,4,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,61.375,65,False,4.76,,,,,,,,,,,,,,,,,,,,
unconditional,aNbNcN,128,gaussian,greedy,50.0,,64,4,0.975,0.043301,1.0,0.0,0.975,0.043301,0.975,0.043301,60.75,65,False,4.21,,,,,,,,,,,,,,,,,,,,
unconditional,aNbNcN,128,gaussian,greedy,1.0,,128,4,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,125.95,128,False,10.96,,,,,,,,,,,,,,,,,,,,
unconditional,aNbNcN,128,gaussian,greedy,2.0,,128,4,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,124.8,127,False,10.86,,,,,,,,,,,,,,,,,,,,
unconditional,aNbNcN,128,gaussian,greedy,5.0,,128,4,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,123.725,129,False,10.52,,,,,,,,,,,,,,,,,,,,
unconditional,aNbNcN,128,gaussian,greedy,10.0,,128,4,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,121.85,129,False,9.83,,,,,,,,,,,,,,,,,,,,
unconditional,aNbNcN,128,gaussian,greedy,20.0,,128,4,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,119.9,129,False,9.14,,,,,,,,,,,,,,,,,,,,
unconditional,aNbNcN,128,gaussian,greedy,50.0,,128,4,0.925,0.043301,1.0,0.0,0.925,0.043301,0.925,0.043301,115.675,129,False,7.94,,,,,,,,,,,,,,,,,,,,
unconditional,aNbNcN,128,gaussian,categorical,1.0,,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,False,0.41,,,,,,,,,,,,,,,,,,,,
unconditional,aNbNcN,128,gaussian,categorical,2.0,,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,False,0.41,,,,,,,,,,,,,,,,,,,,
unconditional,aNbNcN,128,gaussian,categorical,5.0,,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,False,0.4,,,,,,,,,,,,,,,,,,,,
unconditional,aNbNcN,128,gaussian,categorical,10.0,,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,False,0.39,,,,,,,,,,,,,,,,,,,,
unconditional,aNbNcN,128,gaussian,categorical,20.0,,4,4,0.0,0.0,0.125,0.108972,0.0,0.0,0.0,0.0,1.0,1,False,0.37,,,,,,,,,,,,,,,,,,,,
unconditional,aNbNcN,128,gaussian,categorical,50.0,,4,4,0.0,0.0,0.275,0.129904,0.0,0.0,0.0,0.0,1.05,2,False,0.36,,,,,,,,,,,,,,,,,,,,
unconditional,aNbNcN,128,gaussian,categorical,1.0,,8,4,0.025,0.043301,0.15,0.111803,0.025,0.043301,0.025,0.043301,1.35,8,False,0.43,,,,,,,,,,,,,,,,,,,,
unconditional,aNbNcN,128,gaussian,categorical,2.0,,8,4,0.0,0.0,0.175,0.147902,0.0,0.0,0.0,0.0,1.175,2,False,0.43,,,,,,,,,,,,,,,,,,,,
unconditional,aNbNcN,128,gaussian,categorical,5.0,,8,4,0.0,0.0,0.25,0.111803,0.0,0.0,0.0,0.0,1.475,2,False,0.49,,,,,,,,,,,,,,,,,,,,
unconditional,aNbNcN,128,gaussian,categorical,10.0,,8,4,0.025,0.043301,0.325,0.082916,0.025,0.043301,0.025,0.043301,1.8,8,False,0.51,,,,,,,,,,,,,,,,,,,,
unconditional,aNbNcN,128,gaussian,categorical,20.0,,8,4,0.125,0.082916,0.475,0.043301,0.125,0.082916,0.125,0.082916,2.525,8,False,0.51,,,,,,,,,,,,,,,,,,,,
unconditional,aNbNcN,128,gaussian,categorical,50.0,,8,4,0.125,0.108972,0.675,0.082916,0.075,0.043301,0.05,0.05,1.975,8,False,0.47,,,,,,,,,,,,,,,,,,,,
unconditional,aNbNcN,128,gaussian,categorical,1.0,,16,4,0.075,0.082916,0.2,0.173205,0.075,0.082916,0.075,0.082916,3.125,16,False,0.62,,,,,,,,,,,,,,,,,,,,
unconditional,aNbNcN,128,gaussian,categorical,2.0,,16,4,0.125,0.108972,0.175,0.129904,0.125,0.108972,0.125,0.108972,4.075,16,False,0.69,,,,,,,,,,,,,,,,,,,,
unconditional,aNbNcN,128,gaussian,categorical,5.0,,16,4,0.275,0.082916,0.35,0.111803,0.275,0.082916,0.275,0.082916,6.35,17,False,0.83,,,,,,,,,,,,,,,,,,,,
unconditional,aNbNcN,128,gaussian,categorical,10.0,,16,4,0.3,0.158114,0.475,0.082916,0.3,0.158114,0.3,0.158114,7.1,17,False,0.93,,,,,,,,,,,,,,,,,,,,
unconditional,aNbNcN,128,gaussian,categorical,20.0,,16,4,0.45,0.111803,0.675,0.163936,0.425,0.147902,0.4,0.141421,8.75,17,False,0.95,,,,,,,,,,,,,,,,,,,,
unconditional,aNbNcN,128,gaussian,categorical,50.0,,16,4,0.35,0.206155,0.875,0.129904,0.35,0.206155,0.35,0.206155,8.025,17,False,0.87,,,,,,,,,,,,,,,,,,,,
unconditional,aNbNcN,128,gaussian,categorical,1.0,,32,4,0.475,0.147902,0.475,0.147902,0.475,0.147902,0.475,0.147902,17.275,32,False,1.51,,,,,,,,,,,,,,,,,,,,
unconditional,aNbNcN,128,gaussian,categorical,2.0,,32,4,0.35,0.15,0.425,0.178536,0.35,0.15,0.35,0.15,14.075,32,False,1.43,,,,,,,,,,,,,,,,,,,,
unconditional,aNbNcN,128,gaussian,categorical,5.0,,32,4,0.55,0.15,0.6,0.158114,0.55,0.15,0.55,0.15,19.675,32,False,1.77,,,,,,,,,,,,,,,,,,,,
unconditional,aNbNcN,128,gaussian,categorical,10.0,,32,4,0.7,0.070711,0.8,0.070711,0.7,0.070711,0.7,0.070711,23.525,33,False,1.97,,,,,,,,,,,,,,,,,,,,
unconditional,aNbNcN,128,gaussian,categorical,20.0,,32,4,0.65,0.086603,0.875,0.082916,0.65,0.086603,0.65,0.086603,22.525,33,False,1.92,,,,,,,,,,,,,,,,,,,,
unconditional,aNbNcN,128,gaussian,categorical,50.0,,32,4,0.675,0.108972,0.95,0.05,0.65,0.086603,0.625,0.082916,21.95,33,False,1.8,,,,,,,,,,,,,,,,,,,,
unconditional,aNbNcN,128,gaussian,categorical,1.0,,64,4,0.65,0.086603,0.675,0.082916,0.65,0.086603,0.65,0.086603,44.2,64,False,3.51,,,,,,,,,,,,,,,,,,,,
unconditional,aNbNcN,128,gaussian,categorical,2.0,,64,4,0.675,0.082916,0.675,0.082916,0.675,0.082916,0.675,0.082916,45.55,64,False,3.61,,,,,,,,,,,,,,,,,,,,
unconditional,aNbNcN,128,gaussian,categorical,5.0,,64,4,0.75,0.15,0.75,0.15,0.75,0.15,0.75,0.15,49.55,64,False,3.74,,,,,,,,,,,,,,,,,,,,
unconditional,aNbNcN,128,gaussian,categorical,10.0,,64,4,0.85,0.111803,0.9,0.122474,0.85,0.111803,0.85,0.111803,53.4,64,False,4.16,,,,,,,,,,,,,,,,,,,,
unconditional,aNbNcN,128,gaussian,categorical,20.0,,64,4,0.9,0.070711,0.9,0.070711,0.9,0.070711,0.9,0.070711,55.9,65,False,4.25,,,,,,,,,,,,,,,,,,,,
unconditional,aNbNcN,128,gaussian,categorical,50.0,,64,4,0.95,0.05,0.975,0.043301,0.95,0.05,0.95,0.05,58.7,65,False,4.14,,,,,,,,,,,,,,,,,,,,
unconditional,aNbNcN,128,gaussian,categorical,1.0,,128,4,0.725,0.082916,0.75,0.05,0.725,0.082916,0.725,0.082916,95.45,127,False,7.52,,,,,,,,,,,,,,,,,,,,
unconditional,aNbNcN,128,gaussian,categorical,2.0,,128,4,0.8,0.1,0.85,0.05,0.8,0.1,0.8,0.1,103.9,127,False,7.68,,,,,,,,,,,,,,,,,,,,
unconditional,aNbNcN,128,gaussian,categorical,5.0,,128,4,0.85,0.111803,0.875,0.108972,0.85,0.111803,0.85,0.111803,107.675,129,False,8.52,,,,,,,,,,,,,,,,,,,,
unconditional,aNbNcN,128,gaussian,categorical,10.0,,128,4,0.775,0.043301,0.875,0.082916,0.775,0.043301,0.775,0.043301,99.9,129,False,8.09,,,,,,,,,,,,,,,,,,,,
unconditional,aNbNcN,128,gaussian,categorical,20.0,,128,4,0.85,0.111803,0.95,0.086603,0.85,0.111803,0.85,0.111803,108.6,129,False,8.58,,,,,,,,,,,,,,,,,,,,
unconditional,aNbNcN,128,gaussian,categorical,50.0,,128,4,0.85,0.086603,1.0,0.0,0.85,0.086603,0.85,0.086603,109.45,129,False,7.93,,,,,,,,,,,,,,,,,,,,
unconditional,aNbNcN,128,ar,greedy,,,130,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,129.0,129,True,2.34,,,,,,,,,,,,,,,,,,,,
unconditional,aNbNcN,128,ar,categorical,,,130,4,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,129.0,129,False,7.35,,,,,,,,,,,,,,,,,,,,
unconditional,aNbNcN,128,ebsampler,greedy,,0.1,4,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,42.0,42,True,1.21,,,,,,,,,,,,,,,,,,,,
unconditional,aNbNcN,128,ebsampler,greedy,,0.5,4,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,22.0,22,True,0.58,,,,,,,,,,,,,,,,,,,,
unconditional,aNbNcN,128,ebsampler,greedy,,0.9,4,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,16.0,16,True,0.41,,,,,,,,,,,,,,,,,,,,
unconditional,aNbNcN,128,ebsampler,greedy,,2.0,4,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,13.0,13,True,0.3,,,,,,,,,,,,,,,,,,,,
