dataset,grammar,L,strategy,sampling_strategy,sigma,eb_gamma,T,n_reps,mean_rule1,std_rule1,mean_rule2,std_rule2,mean_both_rules,std_both_rules,mean_format,std_format,n_eval_total,ci_low_both_rules,ci_high_both_rules,n_steps_mean,n_steps_max,deterministic,elapsed_s,n_correct,n_correct_too_low,uniqueness,duplication_rate,mean_lev_dist_normalized,lev_n_used,bigram_diversity,trigram_diversity,dfa_state_coverage,dfa_transition_coverage,n_entropy,n_coverage,m_entropy,nm_joint_coverage,max_depth_ratio_mean,max_depth_ratio_std,brackets_parens_ratio_mean,brackets_parens_ratio_std,n_zero_paren_sequences,distribution_path
unconditional,aNbN,128,uniform,greedy,,,512,5,0.988,0.009798,1.0,0.0,0.986,0.008,0.986,0.008,500,0.971387,0.993202,498.548,509,False,290.91,493,False,0.11967545638945233,0.8803245436105477,0.21632472208591372,200,8.399832003359933e-05,0.00011356538527056953,,,3.933694732896985,0.921875,,,,,,,,results/T-sweep-nonDyck-4/distributions/aNbN_L128_T512_uniform_greedy_none.json
unconditional,aNbN,128,uniform,categorical,,,64,5,0.702,0.041665,0.962,0.022271,0.622,0.056356,0.622,0.056356,500,0.57872,0.66342,40.876,64,False,18.57,311,False,0.20257234726688103,0.797427652733119,0.2864213855308092,200,0.00014647722279185587,0.00019831432821021318,,,4.013689687654429,0.984375,,,,,,,,results/T-sweep-nonDyck-4/distributions/aNbN_L128_T64_uniform_categorical_none.json
unconditional,aNbN,128,uniform,categorical,,,128,5,0.86,0.026077,0.984,0.012,0.814,0.027276,0.814,0.027276,500,0.777545,0.845667,104.87,128,False,68.13,407,False,0.15724815724815724,0.8427518427518428,0.2966598965342684,200,0.00011546010853250202,0.00015639662183296842,,,4.058688045353801,1.0,,,,,,,,results/T-sweep-nonDyck-4/distributions/aNbN_L128_T128_uniform_categorical_none.json
unconditional,aNbN,128,uniform,categorical,,,256,5,0.908,0.011662,0.992,0.007483,0.876,0.017436,0.876,0.017436,500,0.844212,0.902054,223.448,255,False,93.98,438,False,0.1461187214611872,0.8538812785388128,0.3252801263675925,200,0.00010768126346015793,0.00014586828094230908,,,4.088421917403128,1.0,,,,,,,,results/T-sweep-nonDyck-4/distributions/aNbN_L128_T256_uniform_categorical_none.json
unconditional,bbaN,128,gaussian,categorical,2.0,,1024,5,0.954,0.010198,0.972,0.01833,0.902,0.030594,0.902,0.030594,500,0.872793,0.925076,940.048,1018,False,1140.15,451,False,0.9356984478935698,0.06430155210643018,0.30428219063421064,200,7.700995995482083e-05,0.00010387991481846985,0.8,0.5,4.518514039140634,,3.9258838669407763,0.10144230769230769,,,,,,results/T-sweep-nonDyck-4/distributions/bbaN_L128_T1024_gaussian_categorical_sigma2.0.json
unconditional,bbaN,128,gaussian,categorical,5.0,,1024,5,0.972,0.013266,0.982,0.007483,0.936,0.019596,0.936,0.019596,500,0.911047,0.954304,941.042,1018,False,936.5,468,False,0.9465811965811965,0.05341880341880345,0.2847431692507461,200,7.796865660004678e-05,0.00010523823305006709,0.8,0.5,4.5501958783696335,,3.8638131249010517,0.10649038461538461,,,,,,results/T-sweep-nonDyck-4/distributions/bbaN_L128_T1024_gaussian_categorical_sigma5.0.json
unconditional,aNbN,128,gaussian,greedy,1.0,,1,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,500,-0.0,0.007625,1.0,1,False,2.74,0,True,,,,0,,,,,,,,,,,,,,results/T-sweep-nonDyck-4/distributions/aNbN_L128_T1_gaussian_greedy_sigma1.0.json
unconditional,aNbN,128,gaussian,greedy,2.0,,1,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,500,-0.0,0.007625,1.0,1,False,2.8,0,True,,,,0,,,,,,,,,,,,,,results/T-sweep-nonDyck-4/distributions/aNbN_L128_T1_gaussian_greedy_sigma2.0.json
unconditional,aNbN,128,gaussian,greedy,5.0,,1,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,500,-0.0,0.007625,1.0,1,False,2.69,0,True,,,,0,,,,,,,,,,,,,,results/T-sweep-nonDyck-4/distributions/aNbN_L128_T1_gaussian_greedy_sigma5.0.json
unconditional,aNbN,128,gaussian,greedy,10.0,,1,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,500,-0.0,0.007625,1.0,1,False,2.8,0,True,,,,0,,,,,,,,,,,,,,results/T-sweep-nonDyck-4/distributions/aNbN_L128_T1_gaussian_greedy_sigma10.0.json
unconditional,aNbN,128,gaussian,greedy,20.0,,1,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,500,-0.0,0.007625,1.0,1,False,2.71,0,True,,,,0,,,,,,,,,,,,,,results/T-sweep-nonDyck-4/distributions/aNbN_L128_T1_gaussian_greedy_sigma20.0.json
unconditional,aNbN,128,gaussian,greedy,50.0,,1,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,500,-0.0,0.007625,1.0,1,False,2.86,0,True,,,,0,,,,,,,,,,,,,,results/T-sweep-nonDyck-4/distributions/aNbN_L128_T1_gaussian_greedy_sigma50.0.json
unconditional,aNbN,128,gaussian,greedy,100.0,,1,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,500,-0.0,0.007625,1.0,1,False,2.79,0,True,,,,0,,,,,,,,,,,,,,results/T-sweep-nonDyck-4/distributions/aNbN_L128_T1_gaussian_greedy_sigma100.0.json
unconditional,aNbN,128,gaussian,greedy,256.0,,1,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,500,-0.0,0.007625,1.0,1,False,2.98,0,True,,,,0,,,,,,,,,,,,,,results/T-sweep-nonDyck-4/distributions/aNbN_L128_T1_gaussian_greedy_sigma256.0.json
unconditional,aNbN,128,gaussian,greedy,1.0,,2,5,0.976,0.010198,1.0,0.0,0.976,0.010198,0.976,0.010198,500,0.958523,0.986219,1.978,3,False,3.51,488,False,0.0020491803278688526,0.9979508196721312,0.0,200,7.232401157184185e-05,9.75800156128025e-05,,,0.0,0.015625,,,,,,,,results/T-sweep-nonDyck-4/distributions/aNbN_L128_T2_gaussian_greedy_sigma1.0.json
unconditional,aNbN,128,gaussian,greedy,2.0,,2,5,0.766,0.036111,1.0,0.0,0.766,0.036111,0.766,0.036111,500,0.726948,0.800996,1.77,3,False,5.32,383,False,0.0026109660574412533,0.9973890339425587,0.0,200,9.215174320380894e-05,0.00012433171702101205,,,0.0,0.015625,,,,,,,,results/T-sweep-nonDyck-4/distributions/aNbN_L128_T2_gaussian_greedy_sigma2.0.json
unconditional,aNbN,128,gaussian,greedy,5.0,,2,5,0.25,0.05099,1.0,0.0,0.25,0.05099,0.25,0.05099,500,0.214048,0.289764,1.258,3,False,8.39,125,False,0.008,0.992,0.0,125,0.00028235294117647056,0.00038095238095238096,,,0.0,0.015625,,,,,,,,results/T-sweep-nonDyck-4/distributions/aNbN_L128_T2_gaussian_greedy_sigma5.0.json
unconditional,aNbN,128,gaussian,greedy,10.0,,2,5,0.028,0.016,1.0,0.0,0.028,0.016,0.028,0.016,500,0.016751,0.046447,1.03,3,False,11.31,14,False,0.07142857142857142,0.9285714285714286,0.0,14,0.0025210084033613447,0.003401360544217687,,,0.0,0.015625,,,,,,,,results/T-sweep-nonDyck-4/distributions/aNbN_L128_T2_gaussian_greedy_sigma10.0.json
unconditional,aNbN,128,gaussian,greedy,20.0,,2,5,0.004,0.004899,1.0,0.0,0.004,0.004899,0.004,0.004899,500,0.001098,0.014466,1.006,3,False,10.02,2,True,,,,2,,,,,0.6931471805599453,0.03125,,,,,,,,results/T-sweep-nonDyck-4/distributions/aNbN_L128_T2_gaussian_greedy_sigma20.0.json
unconditional,aNbN,128,gaussian,greedy,50.0,,2,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,500,-0.0,0.007625,1.0,1,False,11.38,0,True,,,,0,,,,,,,,,,,,,,results/T-sweep-nonDyck-4/distributions/aNbN_L128_T2_gaussian_greedy_sigma50.0.json
unconditional,aNbN,128,gaussian,greedy,100.0,,2,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,500,-0.0,0.007625,1.0,1,False,9.99,0,True,,,,0,,,,,,,,,,,,,,results/T-sweep-nonDyck-4/distributions/aNbN_L128_T2_gaussian_greedy_sigma100.0.json
unconditional,aNbN,128,gaussian,greedy,1.0,,4,5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,500,0.992375,1.0,4.002,5,False,5.64,500,False,0.006,0.994,0.004983179671311482,200,6.332320162107397e-05,8.53315129277242e-05,,,0.7298907617959434,0.046875,,,,,,,,results/T-sweep-nonDyck-4/distributions/aNbN_L128_T4_gaussian_greedy_sigma1.0.json
unconditional,aNbN,128,gaussian,greedy,256.0,,2,5,0.002,0.004,1.0,0.0,0.0,0.0,0.0,0.0,500,-0.0,0.007625,1.0,1,False,11.07,0,True,,,,0,,,,,,,,,,,,,,results/T-sweep-nonDyck-4/distributions/aNbN_L128_T2_gaussian_greedy_sigma256.0.json
unconditional,aNbN,128,gaussian,greedy,2.0,,4,5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,500,0.992375,1.0,4.008,5,False,5.64,500,False,0.01,0.99,0.0083766097705583,200,6.347325660121869e-05,8.553588230262595e-05,,,1.166437848960803,0.078125,,,,,,,,results/T-sweep-nonDyck-4/distributions/aNbN_L128_T4_gaussian_greedy_sigma2.0.json
unconditional,aNbN,128,gaussian,greedy,5.0,,4,5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,500,0.992375,1.0,4.054,5,False,5.7,500,False,0.024,0.976,0.019619356790188596,200,6.310209919649994e-05,8.503039836741636e-05,,,1.9213890502599713,0.1875,,,,,,,,results/T-sweep-nonDyck-4/distributions/aNbN_L128_T4_gaussian_greedy_sigma5.0.json
unconditional,aNbN,128,gaussian,greedy,10.0,,4,5,0.996,0.004899,1.0,0.0,0.996,0.004899,0.996,0.004899,500,0.985534,0.998902,4.072,5,False,5.57,498,False,0.04417670682730924,0.9558232931726908,0.03713654980102826,200,6.290626965820927e-05,8.476012883539582e-05,,,2.4889460932276157,0.34375,,,,,,,,results/T-sweep-nonDyck-4/distributions/aNbN_L128_T4_gaussian_greedy_sigma10.0.json
unconditional,aNbN,128,gaussian,greedy,20.0,,4,5,0.84,0.028983,1.0,0.0,0.822,0.029257,0.822,0.029257,500,0.786054,0.853036,3.846,5,False,6.27,411,False,0.058394160583941604,0.9416058394160584,0.058839382724432975,200,7.810262685168312e-05,0.00010526315789473685,,,2.8805512158085156,0.375,,,,,,,,results/T-sweep-nonDyck-4/distributions/aNbN_L128_T4_gaussian_greedy_sigma20.0.json
unconditional,aNbN,128,gaussian,greedy,50.0,,4,5,0.532,0.046217,1.0,0.0,0.524,0.042237,0.524,0.042237,500,0.480207,0.567427,2.996,5,False,6.09,262,False,0.10305343511450382,0.8969465648854962,0.08160185135573639,200,0.0001380961148959676,0.00018637592023110615,,,3.0859063684715333,0.421875,,,,,,,,results/T-sweep-nonDyck-4/distributions/aNbN_L128_T4_gaussian_greedy_sigma50.0.json
unconditional,aNbN,128,gaussian,greedy,100.0,,4,5,0.41,0.039497,1.0,0.0,0.388,0.048332,0.388,0.048332,500,0.346295,0.431413,2.556,5,False,5.79,194,False,0.10824742268041238,0.8917525773195876,0.06952187315537482,194,0.00020466639377814163,0.0002765486725663717,,,2.7808737386182876,0.328125,,,,,,,,results/T-sweep-nonDyck-4/distributions/aNbN_L128_T4_gaussian_greedy_sigma100.0.json
unconditional,aNbN,128,gaussian,greedy,256.0,,4,5,0.324,0.032619,1.0,0.0,0.294,0.035553,0.294,0.035553,500,0.255758,0.335384,2.224,5,False,5.57,147,False,0.12244897959183673,0.8775510204081632,0.05970454132789961,147,0.00027992908463189323,0.0003784295175023652,,,2.6236314210738367,0.28125,,,,,,,,results/T-sweep-nonDyck-4/distributions/aNbN_L128_T4_gaussian_greedy_sigma256.0.json
unconditional,aNbN,128,gaussian,greedy,1.0,,8,5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,500,0.992375,1.0,8.002,9,False,10.08,500,False,0.012,0.988,0.0366054083529933,200,5.710370031978072e-05,7.686985932815743e-05,,,1.1080700957393708,0.09375,,,,,,,,results/T-sweep-nonDyck-4/distributions/aNbN_L128_T8_gaussian_greedy_sigma1.0.json
unconditional,aNbN,128,gaussian,greedy,2.0,,8,5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,500,0.992375,1.0,8.008,9,False,9.89,500,False,0.018,0.982,0.0431127918157386,200,5.8559437829396835e-05,7.88488074117879e-05,,,1.6160525221001734,0.140625,,,,,,,,results/T-sweep-nonDyck-4/distributions/aNbN_L128_T8_gaussian_greedy_sigma2.0.json
unconditional,aNbN,128,gaussian,greedy,5.0,,8,5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,500,0.992375,1.0,8.034,9,False,10.0,500,False,0.034,0.966,0.043602721373078364,200,6.044487427466151e-05,8.141333550435561e-05,,,2.3859429012374855,0.265625,,,,,,,,results/T-sweep-nonDyck-4/distributions/aNbN_L128_T8_gaussian_greedy_sigma5.0.json
unconditional,aNbN,128,gaussian,greedy,10.0,,8,5,0.994,0.004899,1.0,0.0,0.994,0.004899,0.994,0.004899,500,0.982509,0.997957,8.046,9,False,9.83,497,False,0.052313883299798795,0.9476861167002012,0.049549479301603624,200,6.110601894286588e-05,8.230791390592206e-05,,,2.8103991497037772,0.40625,,,,,,,,results/T-sweep-nonDyck-4/distributions/aNbN_L128_T8_gaussian_greedy_sigma10.0.json
unconditional,aNbN,128,gaussian,greedy,20.0,,8,5,0.926,0.028705,1.0,0.0,0.926,0.028705,0.926,0.028705,500,0.899665,0.945839,7.81,9,False,9.78,463,False,0.056155507559395246,0.9438444924406048,0.06752786803038059,200,6.79671039217019e-05,9.158347834050737e-05,,,3.0789691041807106,0.40625,,,,,,,,results/T-sweep-nonDyck-4/distributions/aNbN_L128_T8_gaussian_greedy_sigma20.0.json
unconditional,aNbN,128,gaussian,greedy,50.0,,8,5,0.802,0.020396,1.0,0.0,0.8,0.020976,0.8,0.020976,500,0.76271,0.832715,7.354,9,False,9.07,400,False,0.0875,0.9125,0.09233197305450942,200,8.341675008341675e-05,0.00011247328759419637,,,3.3064954675229203,0.546875,,,,,,,,results/T-sweep-nonDyck-4/distributions/aNbN_L128_T8_gaussian_greedy_sigma50.0.json
unconditional,aNbN,128,gaussian,greedy,100.0,,8,5,0.752,0.022271,1.0,0.0,0.744,0.020591,0.744,0.020591,500,0.703986,0.780293,7.074,9,False,8.41,372,False,0.10752688172043011,0.8924731182795699,0.10742125186338027,200,9.9147332936744e-05,0.00013384193267750787,,,3.4139979415226636,0.625,,,,,,,,results/T-sweep-nonDyck-4/distributions/aNbN_L128_T8_gaussian_greedy_sigma100.0.json
unconditional,aNbN,128,gaussian,greedy,256.0,,8,5,0.788,0.044452,1.0,0.0,0.772,0.048332,0.772,0.048332,500,0.733233,0.806619,7.32,9,False,7.92,386,False,0.09585492227979274,0.9041450777202072,0.09990695212153214,200,0.00010538888498559685,0.00014245014245014244,,,3.28620569934846,0.578125,,,,,,,,results/T-sweep-nonDyck-4/distributions/aNbN_L128_T8_gaussian_greedy_sigma256.0.json
unconditional,aNbN,128,gaussian,greedy,1.0,,16,5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,500,0.992375,1.0,16.002,17,False,19.09,500,False,0.012,0.988,0.016037916895868302,200,5.142093174728326e-05,6.915390200892085e-05,,,1.100683572811324,0.09375,,,,,,,,results/T-sweep-nonDyck-4/distributions/aNbN_L128_T16_gaussian_greedy_sigma1.0.json
unconditional,aNbN,128,gaussian,greedy,2.0,,16,5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,500,0.992375,1.0,16.01,17,False,18.99,500,False,0.024,0.976,0.02214297292916194,200,5.208152494705045e-05,7.005008581135511e-05,,,1.8135497318984894,0.1875,,,,,,,,results/T-sweep-nonDyck-4/distributions/aNbN_L128_T16_gaussian_greedy_sigma2.0.json
unconditional,bbaN,128,gaussian,categorical,10.0,,1024,5,0.988,0.014697,0.988,0.004,0.972,0.011662,0.972,0.011662,500,0.953553,0.983249,946.392,1018,False,1000.3,486,False,0.9423868312757202,0.057613168724279795,0.2992596968688736,200,7.383888355608063e-05,9.964377350970282e-05,0.8,0.5,4.559875487336319,,3.8550217355812966,0.11009615384615384,,,,,,results/T-sweep-nonDyck-4/distributions/bbaN_L128_T1024_gaussian_categorical_sigma10.0.json
unconditional,aNbN,128,gaussian,greedy,5.0,,16,5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,500,0.992375,1.0,15.84,17,False,16.01,500,False,0.042,0.958,0.03627278846393555,200,5.377114998566103e-05,7.234319612240469e-05,,,2.557964638749808,0.328125,,,,,,,,results/T-sweep-nonDyck-4/distributions/aNbN_L128_T16_gaussian_greedy_sigma5.0.json
unconditional,aNbN,128,gaussian,greedy,10.0,,16,5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,500,0.992375,1.0,15.666,17,False,18.36,500,False,0.056,0.944,0.056716572553489095,200,5.701254275940707e-05,7.674597083653108e-05,,,3.0327021007313073,0.4375,,,,,,,,results/T-sweep-nonDyck-4/distributions/aNbN_L128_T16_gaussian_greedy_sigma10.0.json
unconditional,aNbN,128,gaussian,greedy,50.0,,16,5,0.894,0.016248,1.0,0.0,0.894,0.016248,0.894,0.016248,500,0.863948,0.918043,15.01,17,False,11.31,447,False,0.10067114093959731,0.8993288590604027,0.09854316219151042,200,7.332274227056092e-05,9.884353069091628e-05,,,3.469338018455044,0.703125,,,,,,,,results/T-sweep-nonDyck-4/distributions/aNbN_L128_T16_gaussian_greedy_sigma50.0.json
unconditional,aNbN,128,gaussian,greedy,20.0,,16,5,0.97,0.012649,1.0,0.0,0.97,0.012649,0.97,0.012649,500,0.951096,0.981737,15.464,17,False,19.16,485,False,0.06804123711340206,0.931958762886598,0.07935092085212474,200,6.200268678309393e-05,8.350730688935282e-05,,,3.2321959091698753,0.515625,,,,,,,,results/T-sweep-nonDyck-4/distributions/aNbN_L128_T16_gaussian_greedy_sigma20.0.json
unconditional,bbaN,128,gaussian,categorical,20.0,,1024,5,0.99,0.0,0.992,0.007483,0.982,0.004,0.982,0.004,500,0.966148,0.990502,947.778,1018,False,960.65,491,False,0.9490835030549898,0.050916496945010215,0.3191333658379008,200,7.255139056831923e-05,9.789764800900659e-05,0.8,0.5,4.53040620480439,,3.8813382629586144,0.11201923076923077,,,,,,results/T-sweep-nonDyck-4/distributions/bbaN_L128_T1024_gaussian_categorical_sigma20.0.json
unconditional,aNbN,128,gaussian,greedy,100.0,,16,5,0.876,0.031369,1.0,0.0,0.874,0.032,0.874,0.032,500,0.842032,0.900265,14.99,17,False,15.02,437,False,0.11212814645308924,0.8878718535469108,0.12193753727509463,200,8.302200083022001e-05,0.00011205109529945655,,,3.6091255654219574,0.765625,,,,,,,,results/T-sweep-nonDyck-4/distributions/aNbN_L128_T16_gaussian_greedy_sigma100.0.json
unconditional,aNbN,128,gaussian,greedy,256.0,,16,5,0.876,0.028705,1.0,0.0,0.856,0.036661,0.856,0.036661,500,0.822509,0.884062,15.006,17,False,10.13,428,False,0.11214953271028037,0.8878504672897196,0.13823559504173702,200,9.306365554038963e-05,0.00012575452716297788,,,3.6304298409352014,0.75,,,,,,,,results/T-sweep-nonDyck-4/distributions/aNbN_L128_T16_gaussian_greedy_sigma256.0.json
unconditional,aNbN,128,uniform,greedy,,,1024,5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,500,0.992375,1.0,1009.81,1017,False,491.58,500,False,0.122,0.878,0.20845475258846463,200,8.496176720475786e-05,0.00011490950876185004,,,3.9239042425057473,0.953125,,,,,,,,results/T-sweep-nonDyck-4/distributions/aNbN_L128_T1024_uniform_greedy_none.json
unconditional,aNbN,128,gaussian,greedy,10.0,,32,5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,500,0.992375,1.0,30.752,33,False,24.29,500,False,0.058,0.942,0.05192689923106156,200,5.469063331753382e-05,7.359163998969718e-05,,,3.016149554415785,0.453125,,,,,,,,results/T-sweep-nonDyck-4/distributions/aNbN_L128_T32_gaussian_greedy_sigma10.0.json
unconditional,bbaN,128,gaussian,categorical,256.0,,1024,5,0.998,0.004,0.998,0.004,0.992,0.004,0.992,0.004,500,0.979613,0.996885,1005.642,1018,False,944.42,496,False,0.9354838709677419,0.06451612903225812,0.2991748118634087,200,7.286859363614283e-05,9.834292176820574e-05,0.8,0.5,4.519505679329822,,3.896673596503318,0.11153846153846154,,,,,,results/T-sweep-nonDyck-4/distributions/bbaN_L128_T1024_gaussian_categorical_sigma256.0.json
unconditional,aNbN,128,gaussian,greedy,5.0,,32,5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,500,0.992375,1.0,31.1,33,False,35.61,500,False,0.038,0.962,0.03299949551747145,200,5.154639175257732e-05,6.932409012131716e-05,,,2.5402473166996598,0.296875,,,,,,,,results/T-sweep-nonDyck-4/distributions/aNbN_L128_T32_gaussian_greedy_sigma5.0.json
unconditional,aNbN,128,gaussian,greedy,1.0,,32,5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,500,0.992375,1.0,31.978,33,False,39.12,500,False,0.016,0.984,0.010136073993912307,200,4.918355301987015e-05,6.612007405448295e-05,,,1.3156792666257195,0.125,,,,,,,,results/T-sweep-nonDyck-4/distributions/aNbN_L128_T32_gaussian_greedy_sigma1.0.json
unconditional,aNbN,128,gaussian,greedy,2.0,,32,5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,500,0.992375,1.0,31.552,33,False,36.78,500,False,0.022,0.978,0.015581474995744736,200,4.9544193420531116e-05,6.6608938919603e-05,,,1.8935870296738302,0.171875,,,,,,,,results/T-sweep-nonDyck-4/distributions/aNbN_L128_T32_gaussian_greedy_sigma2.0.json
unconditional,aNbN,128,gaussian,greedy,20.0,,32,5,0.988,0.007483,1.0,0.0,0.988,0.007483,0.988,0.007483,500,0.974069,0.994489,30.518,33,False,24.6,494,False,0.06882591093117409,0.9311740890688259,0.08140427844551913,200,5.963266279716944e-05,8.029871120568515e-05,,,3.286344787672537,0.53125,,,,,,,,results/T-sweep-nonDyck-4/distributions/aNbN_L128_T32_gaussian_greedy_sigma20.0.json
unconditional,aNbN,128,gaussian,greedy,50.0,,32,5,0.948,0.011662,1.0,0.0,0.946,0.008,0.946,0.008,500,0.922573,0.962626,30.352,33,False,21.83,473,False,0.09513742071881606,0.904862579281184,0.11197711186783507,200,6.802258349772124e-05,9.168003667201467e-05,,,3.553535548515541,0.703125,,,,,,,,results/T-sweep-nonDyck-4/distributions/aNbN_L128_T32_gaussian_greedy_sigma50.0.json
unconditional,aNbN,128,gaussian,greedy,256.0,,32,5,0.94,0.012649,1.0,0.0,0.932,0.013266,0.932,0.013266,500,0.906479,0.950934,31.062,33,False,28.2,466,False,0.12017167381974249,0.8798283261802575,0.16195590404372562,200,8.536793580331228e-05,0.00011535355865728458,,,3.823128015330213,0.875,,,,,,,,results/T-sweep-nonDyck-4/distributions/aNbN_L128_T32_gaussian_greedy_sigma256.0.json
unconditional,aNbN,128,gaussian,greedy,100.0,,32,5,0.962,0.007483,1.0,0.0,0.958,0.007483,0.958,0.007483,500,0.936648,0.972368,31.236,33,False,30.19,479,False,0.10855949895615867,0.8914405010438413,0.1496121223807385,200,7.300513469447351e-05,9.848820603732703e-05,,,3.719171287973828,0.8125,,,,,,,,results/T-sweep-nonDyck-4/distributions/aNbN_L128_T32_gaussian_greedy_sigma100.0.json
unconditional,aNbN,128,uniform,categorical,,,512,5,0.956,0.028705,1.0,0.0,0.956,0.028705,0.956,0.028705,500,0.93428,0.970766,484.442,509,False,304.67,478,False,0.13389121338912133,0.8661087866108786,0.3220488155061019,200,9.611687812379854e-05,0.00013014902062861977,,,4.082855201707671,1.0,,,,,,,,results/T-sweep-nonDyck-4/distributions/aNbN_L128_T512_uniform_categorical_none.json
unconditional,bbaN,128,gaussian,categorical,50.0,,1024,5,0.992,0.004,0.99,0.008944,0.984,0.004899,0.984,0.004899,500,0.968749,0.991871,967.702,1018,False,1039.25,492,False,0.9390243902439024,0.060975609756097615,0.32047279980586085,200,7.175488531177497e-05,9.681245008108043e-05,0.8,0.5,4.530525295236321,,3.9255461784715444,0.1110576923076923,,,,,,results/T-sweep-nonDyck-4/distributions/bbaN_L128_T1024_gaussian_categorical_sigma50.0.json
unconditional,aNbN,128,gaussian,greedy,2.0,,64,5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,500,0.992375,1.0,62.664,65,False,71.98,500,False,0.018,0.982,0.012635408180549618,200,4.8603460566392325e-05,6.533385600418136e-05,,,1.7146130798973829,0.140625,,,,,,,,results/T-sweep-nonDyck-4/distributions/aNbN_L128_T64_gaussian_greedy_sigma2.0.json
unconditional,bbaN,128,gaussian,categorical,100.0,,1024,5,0.99,0.006325,0.994,0.008,0.986,0.010198,0.986,0.010198,500,0.971387,0.993202,982.864,1018,False,1035.12,493,False,0.9594320486815415,0.04056795131845847,0.31480381768097954,200,7.314397171766427e-05,9.87093749228833e-05,0.8,0.5,4.5118432690244745,,3.925771687121526,0.11370192307692308,,,,,,results/T-sweep-nonDyck-4/distributions/bbaN_L128_T1024_gaussian_categorical_sigma100.0.json
unconditional,aNbN,128,gaussian,greedy,1.0,,64,5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,500,0.992375,1.0,63.16,65,False,76.07,500,False,0.012,0.988,0.008380272344861437,200,4.812937175126741e-05,6.469142191745374e-05,,,1.3419089199999117,0.09375,,,,,,,,results/T-sweep-nonDyck-4/distributions/aNbN_L128_T64_gaussian_greedy_sigma1.0.json
unconditional,aNbN,128,gaussian,greedy,5.0,,64,5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,500,0.992375,1.0,61.716,65,False,71.01,500,False,0.038,0.962,0.030624361114645844,200,5.0644878114660004e-05,6.810133478616181e-05,,,2.462219930977198,0.296875,,,,,,,,results/T-sweep-nonDyck-4/distributions/aNbN_L128_T64_gaussian_greedy_sigma5.0.json
unconditional,aNbN,128,gaussian,greedy,10.0,,64,5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,500,0.992375,1.0,61.006,65,False,64.13,500,False,0.056,0.944,0.05486678541996774,200,5.3800078906782394e-05,7.238246896601644e-05,,,2.9858739914803727,0.4375,,,,,,,,results/T-sweep-nonDyck-4/distributions/aNbN_L128_T64_gaussian_greedy_sigma10.0.json
unconditional,aNbN,128,gaussian,greedy,50.0,,64,5,0.976,0.004899,1.0,0.0,0.976,0.004899,0.976,0.004899,500,0.958523,0.986219,61.294,65,False,62.73,488,False,0.09221311475409837,0.9077868852459017,0.11284210140833845,200,6.524575902566333e-05,8.792754770069463e-05,,,3.5694664004818497,0.703125,,,,,,,,results/T-sweep-nonDyck-4/distributions/aNbN_L128_T64_gaussian_greedy_sigma50.0.json
unconditional,aNbN,128,gaussian,greedy,20.0,,64,5,0.988,0.011662,1.0,0.0,0.988,0.011662,0.988,0.011662,500,0.974069,0.994489,60.564,65,False,68.92,494,False,0.06882591093117409,0.9311740890688259,0.08510945253090003,200,5.8733701397862095e-05,7.907638779060572e-05,,,3.329307962233124,0.53125,,,,,,,,results/T-sweep-nonDyck-4/distributions/aNbN_L128_T64_gaussian_greedy_sigma20.0.json
